Brand_Name,Item_Name,Number_Likes,Condition,Color,Size,Price,Img_Length,Measurements,Description
Reese Cooper,Reese Cooper Organic Dye Cargo Pants,104,New,Black,32,$295 ,4,TRUE,"Reese Cooper Organic Dye Cargo Pants
Size 32
Brand New with Tags
100% Authentic
A staple for every wardrobe, the Organic Dye Cargo Trousers are made from soft but durable brushed cotton canvas and feature an array of pockets. They are dyed to match this season’s colour palette inspired by our Western Wildfires sweater using organic compounds rather than harsh chemicals.
Brushed cotton canvas
• Hand pockets on front
• Cargo pockets with snap closures on sides
• Welt pockets with flaps on back
• Double-knee panelling
• Organic dye process
• Triple-needle stitching throughout
• RCI signature hook detail
• Made in Los Angeles, CA
<U+25AB><U+FE0F>DISEMBODIED, ALL ITEMS ARE 100% AUTHENTIC. BUY FROM A TRUSTED SELLER<U+25AA><U+FE0F>
<U+25AA><U+FE0F>FOLLOW ME FOR OTHER HEAT ITEMS<U+25AB><U+FE0F>
<U+25AA><U+FE0F>CHECK OUT MY OTHER LISTINGS<U+25AB><U+FE0F>
<U+25AA><U+FE0F>TERMS & CONDITIONS<U+25AB><U+FE0F> <U+25AA><U+FE0F>
DO NOT Offer unless you are PAYPAL READY, You will be blocked immediately.
<U+25AA><U+FE0F> DO NOT lowball, lowballing wastes both parties time doing so will result in a block. You will NOT be able to purchase any listings after being blocked.
<U+25AA><U+FE0F> Payment is required IMMEDIATELY after any offer has been accepted! <U+25AA><U+FE0F>I do NOT accept returns, be 100% sure before purchasing, ask for measurements before hand.
<U+25AA><U+FE0F> Once an item is purchased, it is YOURS. I will not refund.
<U+25AA><U+FE0F> If the offer button is disabled I am NOT accepting offers and the item is at its lowest pricing, so do NOT send any offers.
<U+25AA><U+FE0F>SHIPPING<U+25AB><U+FE0F>
<U+25AA><U+FE0F> Shipping will be sent to your PAYPAL email and all shipments will be sent out 24-72 hours after purchasing unless otherwise stated!
<U+25AA><U+FE0F> I am NOT responsible for any lost or stolen packages. If you want it insured I will gladly insure the item at YOUR expense. Any item over $350 USD will be insured at MY expense!
<U+25AA><U+FE0F>All shipping is documented for my protection so any fraudulent activity will be sent to Grailed & punishable by Law Enforcement.
<U+25AA><U+FE0F>PURCHASING ANY ITEMS PUTS YOU IN AN AGREEMENT TO ALL TERMS ABOVE<U+25AB><U+FE0F>"
Reese Cooper,S/S 20’ Nylon Cargo Shorts (Fits 30) l Green,113,Gently Used,Green,32,$168 ,7,TRUE,"100% Authentic. Purchased from ssense. Retail for $400+. Quality is what you expect from Reese. Tagged size M/32 but these fit a size smaller. Worn twice, can pass as new."
Reese Cooper,Reese cooper brown cargos,25,New,Brown,34,$135 ,4,TRUE,"Brand new never worn
Size 34
Shortened inseam to 27.5
No refunds"
Reese Cooper,Against The Wind Twill Fatigue Pant (Tagged 30),84,New,Dark khaki,30,$1 ,7,FALSE,"Received in a trade but won't make my rotation. These are bnwt but please don't hesitate with any questions or concerns.
Measurements:
Waist -16
F. Rise - 13
B. Rise - 15.5
Inseam - 26
Hem - 9"
Reese Cooper,Reese Cooper Brushed Cotton Canvas Cargo Pants,28,Gently Used,Black,30,$220 ,9,TRUE,"Wide-leg brushed cotton canvas cargo pants in black. Mid-rise. Six-pocket styling. Belt loops and lanyard clasp hardware at waistband. Pleats at knees. Self-tie straps at back. Drawstring at cuffs. Zip-fly. Logo-engraved antiqued silver-tone hardware. Supplier color: Black
Size 30"
Reese Cooper,AW18 Lone Pine Coordinate Denim Jeans,22,Gently Used,Denim,32,$210 ,5,FALSE,"Released the hems
No flaws
People love to ask about the coordinates and the paint
Feel free to offer"
Reese Cooper,Reese Cooper Painter Cargo Pants,40,New,Green,34,$395 ,8,FALSE,"Reese Cooper Painter Cargo Pants
Paint splatter throughout
Size 34 US
They run slightly bigger, can fit a 36
Brand New
100% Authentic
Retail was $598
Perfect pair of Cargo's for everyday use
Must have for any Reese Cooper fans!
Item ships 2-4-22
<U+25AB><U+FE0F>DISEMBODIED, ALL ITEMS ARE 100% AUTHENTIC. BUY FROM A TRUSTED SELLER<U+25AA><U+FE0F>
<U+25AA><U+FE0F>FOLLOW ME FOR OTHER HEAT ITEMS<U+25AB><U+FE0F>
<U+25AA><U+FE0F>CHECK OUT MY OTHER LISTINGS<U+25AB><U+FE0F>
<U+25AA><U+FE0F>TERMS & CONDITIONS<U+25AB><U+FE0F> <U+25AA><U+FE0F>
DO NOT Offer unless you are PAYPAL READY, You will be blocked immediately.
<U+25AA><U+FE0F> DO NOT lowball, lowballing wastes both parties time doing so will result in a block. You will NOT be able to purchase any listings after being blocked.
<U+25AA><U+FE0F> Payment is required IMMEDIATELY after any offer has been accepted! <U+25AA><U+FE0F>I do NOT accept returns, be 100% sure before purchasing, ask for measurements before hand.
<U+25AA><U+FE0F> Once an item is purchased, it is YOURS. I will not refund.
<U+25AA><U+FE0F> If the offer button is disabled I am NOT accepting offers and the item is at its lowest pricing, so do NOT send any offers.
<U+25AA><U+FE0F>SHIPPING<U+25AB><U+FE0F>
<U+25AA><U+FE0F> Shipping will be sent to your PAYPAL email and all shipments will be sent out 24-72 hours after purchasing unless otherwise stated!
<U+25AA><U+FE0F> I am NOT responsible for any lost or stolen packages. If you want it insured I will gladly insure the item at YOUR expense. Any item over $350 USD will be insured at MY expense!
<U+25AA><U+FE0F>All shipping is documented for my protection so any fraudulent activity will be sent to Grailed & punishable by Law Enforcement.
<U+25AA><U+FE0F>PURCHASING ANY ITEMS PUTS YOU IN AN AGREEMENT TO ALL TERMS ABOVE<U+25AB><U+FE0F>"
Reese Cooper,Reese Cooper FW19 Overdyed Work Pants,9,Gently Used,Grey,28,$150 ,5,TRUE,"-Reese Cooper Overdyed Work Pants
-From the FW19 “Against the Wind” collection
-Size 28, can fit up to a slim 30
-Features overdyed wash, straight leg & cropped fit
-Gently worn, no flaws!
-Will ship within two business days after purchase through USPS Priority Mail!
-All items are 100% Authentic
-All sales are final, please ask any questions prior to purchase
-Buy from a trusted Grailed seller with over 600 sales"
Reese Cooper,Reese Cooper Canyon Camo brushed cotton cargo pants,5,Gently Used,Canyon,34,$165 ,8,TRUE,"Reese Cooper Canyon Camo brushed cotton cargo pants
Only worn a couple of times very lightly
Size 34
Clearing space in my closet!
Open to offers
Typically ship within 48hrs of purchase"
Reese Cooper,RCI Hitchhiking denim,6,Used,Blue,32,$165 ,6,TRUE,"Good condition - few paint stains from screen printing but I kind of like them, not very noticeable as they’re dark."
Reese Cooper,Snap Leg Cargo Quilted Cargo,26,New,Black,32,$210 ,5,FALSE,"insulated cargo trouser filled primaloft
snap and zipper opening.
cargo pocket.
retail: $576"
Reese Cooper,How A Letter TravelsLinen Cargo Trouser in Water Colour Camo,102,Gently Used,Water color,32,$129 ,5,TRUE,"Size 32 x 30
True to size
Key hook on waist line
Samples"
Reese Cooper,Reese Cooper Brown Cargo Pants,18,Used,Brown,32,$81 ,4,TRUE,"Fits like a 33 (Waist measures 33 even though tags says 32)
US Shipping only"
Reese Cooper,Reese Cooper Nylon Cargo Shorts,25,New,Green,33,$125 ,6,FALSE,"Brand new without tags
Size XL fits 32-34
Has two hidden pockets with Raccagni zippers
Only responding to binding offers
Ship within one business day after payment received"
Reese Cooper,Reese Cooper River Runs Through Cargo Shorts 28 Black,4,New,Black,28,$124 ,6,FALSE,"Reese Cooper River Runs Through Cargo Shorts
Size 28
Black"
Reese Cooper,Reese Cooper Pintuck trouser,26,New,White,34,$170 ,6,FALSE,"Brand new
Size 34
Very faint mark from storage that can be washed out"
Reese Cooper,Reese Cooper Organic Dye Cargo Pants Sage,32,New,Green,32,$255 ,7,FALSE,"Condition: Brand New
Size: 32
Shipping: Ships next day!
Feel free to ask any other questions!
No trades
ALL SALES FINAL
Reese Cooper"
Reese Cooper,Reese Cooper Corduroy Cargo Pants,56,Used,Grey,30,$143 ,7,TRUE,"Super comfortable and high quality pants
There is a small rip at the back of the pants (can probably be repaired for fairly cheap) and some colour fading by the hems, hence the low price
Can fit up to a 32
Will ship same or next day!"
Reese Cooper,Reese Cooper Sweatpants,55,Used,Black,34,$120 ,4,FALSE,"Reese Cooper Sweatpants
Size: Large
Condition: Gently Used
Color: Black
*** Grailed Trusted Seller ***
**** 5.0 Feedback With 180+ Sales****
***** NO RETURNS. NO EXCEPTIONS*****"
Reese Cooper,Reese Cooper Cargo Ripstop Shorts Orange,37,New,Orange,32,$275 ,3,TRUE,"Condition: Brand New
Size: 32
Shipping: Ships next day!
Feel free to ask any other questions!
No trades
ALL SALES FINAL
Reese Cooper"
Reese Cooper,S/S 20’ Nylon Cargo Shorts (Fits 30) l Green,74,Gently Used,Green,32,$90 ,7,FALSE,"100% Authentic. Purchased from ssense. Retail for $400+. Quality is what you expect from Reese. Tagged size M/32 but these fit a size smaller. Worn twice, can pass as new."
Reese Cooper,Reese Cooper Two-Tone Khaki Carpenter Pants,55,Gently Used,Khaki,34,$300 ,4,TRUE,"Item: Reese Cooper Two-Tone Khaki Construction Carpenter Pants
Size: 34
Condition: Gently Used, No signs of wear
Authenticity: 100% Authentic
Price: $500
Willing to hear offers
Will ship 1-2 Business days after the payment clears on PayPal.
All sales are final.
Any SERIOUS questions, feel free to ask."
Reese Cooper,Reese Cooper Hitchhiking Jeans,16,New,Blue,28,$147 ,6,TRUE,"Reese Cooper Hitchhiking Jeans
Hitchhiking F/W 2019
Size 28
Brand New"
Reese Cooper,Nylon Cargo Pants,18,New,Black,32,$300 ,16,FALSE,"Brand new, never worn, tags still attached. Heavyweight nylon cargo pants. Size large. Fits waist size 32
The Nylon Cargo Pant by Reese Cooper features a slightly baggy silhouette made from a crinkled nylon outer. Multiple pockets can be found throughout the trouser including two hand pockets at the sides, two cargo pockets, and two welt pockets with flaps on the back.
Adjustable drawstring
Elastic waistband
Crinkled nylon outer
Two hand pockets on sides
Two cargo pockets on sides
Two welt pockets with flap on back
Retail: $465"
Reese Cooper,Pintuck Stitch Cotton Canvas Pants,32,New,White,34,$209 ,18,TRUE,"Brand new with tags. Never worn. Measurements provided.
Soft brushed cotton canvas
RCI hook detail on waistband
Welt hand pockets on sides
Patch pocket on front
Patch pockets on back
Pintuck seams on the front and back legs
Button closure
Made in Los Angeles, CA
Designed for a wide leg fit
Reinforced back crotch
Retail: $368"
Reese Cooper,Corduroy Cargo Trouser GREYHOUND PF20 <U+0001F352><U+0001F33B>,133,New,Vintage black,30,$404 ,22,TRUE,"GREYHOUND Collection PF20, Extremely rare. Reese Cooper® Corduroy Cargo Trouser Vintage Black PF20
~Bundle Deals Available 2+ Pieces~
Offers & Questions Welcome! :)
CONDITION: 10/10
Brand New, pet & smoke free storage, 100% rating since comes with original tags. 1st Owner.
Beautiful baby blue corduroy trousers from Reese Cooper. Interesting piping detail on front with the pockets section extending into the belt loops.
Retail $707.36 + $30 (shipping) = $737.36
TEXT on REESE COOPER SLEEVE LABEL
""HOOKED ON THE HIGHWAY. DREAMING OF
A PLACE WITHOUT KNOWING ITS NAME.
BATHED IN SUNLIGHT, DECORATED WITH
LONESOME GAS STATIONS - STEAMING
ROADS THAT CUT THROUGH THE WINDING
PEAKS AND THICK FORESTS - SLICING
THROUGH THE BROWN, DUSTY CARPET
THAT STRETCHES OUT TOWARDS THE
OCEAN.
MOUNTAINS CASTING SHADOWS ACROSS
LAKES, MOONLIGHT ILLUMINATING THE
DESERT - LOST PEOPLE SEARCHING FOR
THEIR PLACE UNDER A FAMILIAR SKY.
THIS IS A STORY FUELED BY ESCAPISM
AND EXPLORATION. CLOTHING, OBJECTS
AND VISUALS INSPIRED BY WHAT YOU
NEED, WHAT YOU CHERISH AND WHAT YOU
ACQUIRE ON THE JOURNEY""
Reese Cooper Release Listing
reese-cooper.com/blogs/lookbook/greyhound-capsule-collection-for-harrods
+ Released November 31, 2020 (SS20)
+ Vintage Black (color)
+ Reese Cooper® Signature Utility Ring
+ Reese Cooper® embossed buttons
+ 2 Front cargo button pockets
+ 2 Front side entry
+ 2 Back button pockets
+ Front belt loop detail
+ Stitched Piping on Front
+ Soft brushed Corduroy
+ Belt loops
+ Raccagni Zipper (Made in Italy)
+ 100% Cotton (Self)
+ 97% Cotton (Lining)
+ 3% Polyester (Lining)
+ Made in USA
Sizing Info
Size 30 (waist fits TTS, length is long/baggy)"
Reese Cooper,Reese Cooper Hitchhiking Jeans,5,New,Navy,34,$156 ,5,TRUE,"Solid structure
Great jeans
Just too big for me now
Great detals"
Reese Cooper,Patchwork Denim,79,Used,Blue,32,$200 ,7,TRUE,"Size 32
Message with any questions"
Reese Cooper,Reese Cooper Pintuck Stitch Straight Leg Pants Size 34,18,New,White,34,$180 ,6,TRUE,"These are a Brand New Pair of Reese Cooper Pintuck Stitch Straight Leg Pants Size 34 in White
Very Nice Material
100% Cotton"
Reese Cooper,Black Care Label Strap Cargo Pants Size L 36,10,New,Black,36,$60 ,17,TRUE,"Reese Cooper Black Care Label Strap cargo pants
Tried on twice, never worn outside
Brand new condition, no defects, check photo for details; wrinkly due to storage in closet
Size L, fits around a waist 36, fits true to size
Check measurement for fit (Note all measurement are made while the piece is laid flat on a flat surface)
All sales are final
US Domestic shipping only"
Reese Cooper,Against The Wind Twill Fatigue Pant,53,New,Dark khaki,30,$50 ,7,TRUE,"Brand new with tags from the Pre-Fall 2019 exclusive release at Barneys titled ""Against The Wind"". Straight fit twill fatigue pant in dark khaki. Made in LA. Very faint fold fade below the right rear pocket (pictured)."
Reese Cooper,Cotton Pintuck Pants,23,Gently Used,Black,30,$170 ,4,FALSE,"Great pants for the fall
Straight Leg
8/10"
Reese Cooper,Reese Cooper SS21 Cargo Shorts,11,Gently Used,Black,28,$120 ,5,TRUE,"gently worn, no signs of wear or damage
has several beautiful details across the piece including a rifle clip and several snap enclosure pockets
open to offers"
Reese Cooper,Wide-Leg Canvas Pants FW20,17,Gently Used,Olive,32,$210 ,5,FALSE,"Beautiful pants from FW20
Removable exterior pocket not pictured
Perfect for the fall, great cut"
Reese Cooper,How A Letter TravelsLinen Cargo Trouser in Water Colour Camo,86,Gently Used,Water color,32,$120 ,5,TRUE,"Size 32 x 30
True to size
Key hook on waist line
Samples"
Reese Cooper,Brushed Cotton Canvas Cargo Pants,33,New,Black,28,$228 ,6,TRUE,https://reese-cooper.com/collections/m-bottoms/products/brushed-cotton-canvas-cargo-pants-in-black
Reese Cooper,"Camo cargo pants, made in USA, new with tags",13,New,Multi,32,$150 ,12,TRUE,"From Reese Cooper:
Camo-print cotton pants with classic cargo styling.
Mid/heavyweight cotton
Belt loops
Zip fly with button closure
Side slip pockets
Back flap pockets
Side cargo flap pockets
Reinforced knee patches
Cotton
Machine wash
Made in USA
Waist = 16.75"" across laid flat. Leg opening at hem = 8"". Inseam = 30"".
Tagged size 32. New with tags."
Reese Cooper,Reese Cooper Coordinate Denim Size 30,40,Gently Used,Blue,30,$200 ,5,TRUE,"REESE COOPER
AW18 “Lone Pine”
Size 30"
Reese Cooper,Reese Cooper Beige Corduroy Pants,46,Gently Used,Beige,30,$175 ,6,TRUE,"Reese Cooper Beige Corduroy Pants
If A Tree Falls Collection
Condition: Gently Used, Worn Once or Twice, Still in Great Condition, Basically Brand New
Size: 30"
Reese Cooper,S/S 20’ Nylon Cargo Shorts (Fits 30) l Green,41,Gently Used,Green,32,$120 ,7,FALSE,"100% Authentic. Purchased from ssense. Retail for $400+. Quality is what you expect from Reese. Tagged size M/32 but these fit a size smaller. Worn twice, can pass as new."
Reese Cooper,(Last price drop) Hitchhiking Distressed Denim Jeans,64,New,Denim,32,$136 ,8,TRUE,"Retail - 260$+
Never worn by me (bought used)
Bought second hand (super trust worthy)
one stain
Fit like Levi 505
Just not tall enough :(
(Pics are of THE pants but not actually of me) (previous owners pictures)
Dm me:)
Check page for more :)"
Reese Cooper,Reese Cooper Coordinate Denim Size 30,36,Gently Used,Blue,30,$155 ,2,TRUE,"From AW18 “Lone Pine”
Worn only a handful of times
Size 30
Feel free to ask me anything :)"
Reese Cooper,Pintuck Stitch Cotton Canvas Pants,9,New,Black,34,$208 ,15,TRUE,"Brand new with tags. Never worn. Measurements provided.
Soft brushed cotton canvas
RCI hook detail on waistband
Welt hand pockets on sides
Patch pocket on front
Patch pockets on back
Pintuck seams on the front and back legs
Button closure
Made in Los Angeles, CA
Designed for a wide leg fit
Reinforced back crotch
Retail: $368"
Reese Cooper,Reese Cooper Denim,14,Gently Used,Blue,30,$300 ,6,FALSE,Worn once. Reese Cooper Denim. See photos for details.
Reese Cooper,Reese Cooper How to Write A Letter Pants,2,Gently Used,Multi,30,$261 ,3,TRUE,"Worn once, beautiful pants that don’t fit me. Size 30 waste. High-end watercolor pants"
Reese Cooper,Herringbone Cotton Cargo Pants,55,Gently Used,Sage,30,$360 ,3,TRUE,"Reese Cooper Herringbone Cotton Canvas Pants, Sage colorway in a size 30
Amazing cargo pants that will last you a LIFETIME. It's beefy and got a really amazing structure to it. Contains 9 pockets and a velcro strap on the bottom to taper if needed. I have the reese cooper tags as well if you would like to have those for your collection :)
Worn at most 4-5 times and washed once by hand. The condition is pretty much brand new tbh. Purchased for retail at $540. Measurements were taken from an online retailer but they are accurate.
Shipping will be done with USPS Priority (2-3 business days) and will include additional insurance.
Let me know if you have any questions!"
Reese Cooper,Reese Cooper Raw Denim,2,New,Dark blue denim,28,$160 ,9,FALSE,"• BNWT
• Measurements in last pic
• Just want my money back tbh"
Reese Cooper,Reese Cooper Packing Slip Denim Jeans,14,New,Beige,32,$135 ,6,FALSE,"Condition: Brand New
Size: 32
Shipping: Ships next day!
Feel free to ask any other questions!
No trades
ALL SALES FINAL"
Reese Cooper,Reese Cooper Nylon Cargo pant,31,Gently Used,Grey,31,$160 ,3,TRUE,"In great condition, no major flaws, (one of the tags on the inside had come loose)
Tagged a medium but fit a little smaller
Can fit a 30-31 best (I’m usually a 31/32 for reference) so unfortunately they are a tad too snug on me
Very versatile pant, message me if you have any questions"
Reese Cooper,Pintuck Stitch Brushed Cotton Canvas Pants in White,11,Gently Used,White,30,$200 ,10,TRUE,"Retail: $368
Worn once, still in great condition
Reese Cooper men’s mid rise, straight fit white cotton canvas work pant. Features a soft brushed cotton canvas fabric, pintuck seams on the front and back legs, and a signature metal RCI clip.
Button front waist and fly
Two front side seam hip slash pockets
Front left RCI clip
Pintuck stitch seams on front and back legs
Two back patch pockets
Reinforced back crotch"
Reese Cooper,Reese Cooper Patch Work Denim Gently Used 32,11,Gently Used,Vintage blue,30,$155 ,7,TRUE,"Purchased New from Mr. Porter $395, Includes all tags
No signs of wear, small snag at front pocket (can’t notice/ easy fix)
Stand out Denim from “River Runs Through” Collection
(Fits like Levi’s 501 sz 31x32)"
Reese Cooper,Canyon Cotton-Canvas Cargo Pants,6,New,Beige,30,$230 ,5,TRUE,"Never worn pair of cotton-canvas cargos from Reese Cooper SS21 “River Runs Through”
Retail is $400, willing to sell for heavy discount but please no lowballs
Waist is 30 - I’m a true 31 and these fit just fine. Relaxed/semi wide-legged fit
Really impressed by the materials and craftsmanship on these. From triple stitched seams to the hardware used for buttons & key ring, the price is backed by the quality
Please feel free to reach out with any questions, will respond ASAP
No returns/exchanges"
Reese Cooper,Reese Cooper Nylon/Canvas Cargos,51,New,Green,30,$410 ,4,TRUE,"Reese Cooper x saks 5th Ave exclusive. Bought for around $610 from saks 5th Ave website
Worn 1 time.
10/10
100% canvas outer and 100% nylon contrast.
Two large cargo pockets on the side. Medium to heavy weight.
Please let me know if you have any questions!"
Reese Cooper,SS21 Patch Pocket Washed Denim Jeans,28,New,Blue,28,$130 ,9,TRUE,"REPOSTED
Only tried on.
Fits a true 28 waist.
Open to offers.
Message any questions.
**********************
BNT Reese Cooper SS21 River Runs Through Patch Pocket Washed Denim Jeans.
Condition: 10/10 (BNWT)
MSRP: $458
Fit: True to size
No refund or return after shipping. Not responsible if package is missing or stolen after shipping, or international tax, please add shipping fee if you need full insurance. Shown as it is! I'll accept offers plus shipping. If you have any questions let me know."
Reese Cooper,Cargo Pants with Drawstring,9,New,Black,28,$310 ,5,TRUE,"New with tags <U+0001F4AB>
Size 28
Message with any questions"
Reese Cooper,Reese Cooper Lightweight Herringbone Cargo Pants Forest,25,New,Forest,32,$425 ,7,TRUE,"Condition: Brand New
Size: 32
Shipping: Ships next day!
Feel free to ask any other questions!
No trades
ALL SALES FINAL
Reese Cooper"
Reese Cooper,Drop Pocket Cargo Shorts,14,Gently Used,Black,30,$80 ,4,TRUE,Worn twice. In excellent condition.
Reese Cooper,SS21 Patch Pocket Washed Denim Jeans,19,New,Blue,28,$140 ,9,TRUE,"BNT Reese Cooper SS21 River Runs Through Patch Pocket Washed Denim Jeans.
Condition: 10/10 (BNWT)
MSRP: $458
Fit: True to size
No refund or return after shipping. Not responsible if package is missing or stolen after shipping, or international tax, please add shipping fee if you need full insurance. Shown as it is! I'll accept offers plus shipping. If you have any questions let me know."
Reese Cooper,"Reese Cooper Corduroy Cargo Trousers, Khaki",46,Gently Used,Khaki,30,$165 ,5,TRUE,"Sold out from recent collection, sweet pair of pants
Worn a few times
+ Reese Cooper® Signature Utility Ring
+ Reese Cooper® embossed buttons
+ 2 Front cargo button pockets
+ 2 Front side entry
+ 2 Back button pockets
+ Front belt loop detail
+ Stitched Piping on Front
+ Soft brushed Corduroy
+ Belt loops
+ Raccagni Zipper (Made in Italy)
+ 100% Cotton (Self)
+ 97% Cotton (Lining)
+ 3% Polyester (Lining)
+ Made in USA"
Reese Cooper,Reese Cooper Against the Wind Pants,15,New,Black,34,$180 ,3,FALSE,"Reese Cooper Cropped Pants from ""Against the Wind"" Collection
Brand New, Never Worn
Reinforced Front Pocket Details, 4 Back Pockets
Size 34, Black Variation
100% Authentic
No Returns/Refunds"
Reese Cooper,Reese Cooper pleated wool cargos,6,Gently Used,Plaid,28,$90 ,6,TRUE,"Size 28
Great piece for fall
Tons of details and a great pattern
Only shipping to US/Canada"
Reese Cooper,REESE COOPER S/S 19 PRINTED CARGO PANTS,3,New,Beige,31,$165 ,6,TRUE,Brand new never worn
Reese Cooper,Nylon/Canvas contrast cargos,12,New,Olive,30,$275 ,4,TRUE,"Reese Cooper x saks 5th Ave exclusive. Bought for around $610 from saks 5th Ave website
Worn 1 time.
10/10
100% canvas outer and 100% nylon contrast.
Two large cargo pockets on the side. Medium to heavy weight.
Please let me know if you have any questions!"
Reese Cooper,Painted denim,13,Used,Blue,32,$95 ,6,TRUE,"Embroidered coordinates, small rip on back, fits small for 32 but normal with rip"
Reese Cooper,How A Letter TravelsLinen Cargo Trouser in Water Colour Camo,76,New,Blue,32,$125 ,5,TRUE,"Authentic
Size 32 x 30
True to size
No flaws
Key hook on waist line
Samples"
Reese Cooper,Drop Pocket Cargo Shorts,7,Gently Used,Black,30,$87 ,4,TRUE,Worn twice. In excellent condition.
Reese Cooper,Reese Cooper Corduroy Cargo Trousers Navy,6,Gently Used,Navy,32,$235 ,2,TRUE,"In great condition, no major flaws
Message me if you have any questions"
Reese Cooper,Reese Cooper Work Pants Wide Leg,41,Gently Used,Tan,32,$120 ,4,TRUE,"Reese Cooper pants that are similar to the OG 107 cut.
Nice details and quality made.
Only use 3 times. Not really my style."
Reese Cooper,S/S 20’ Nylon Cargo Shorts (Fits 30) l Green,33,Gently Used,Green,32,$230 ,7,FALSE,"100% Authentic. Purchased from ssense. Retail for $400+. Quality is what you expect from Reese. Tagged size M/32 but these fit a size smaller. Worn twice, can pass as new."
Reese Cooper,Resse Cooper Pin Tuck Wool Trousers,16,Gently Used,Grey,36,$45 ,2,TRUE,"From One Of His Early Collections
Cropped
Quality Is Really Nice"
Reese Cooper,Reese Cooper Nylon Cargo Shorts,83,Gently Used,Black,32,$130 ,3,TRUE,"Condition: Worn twice great condition
Size: 32
Shipping: Ships next day!
Feel free to ask any other questions!
No trades
ALL SALES FINAL"
Reese Cooper,Reese Cooper Green Patch Pocket Sweatpants,45,New,Green,31,$155 ,7,FALSE,"Brand new
Size tagged M
Measurements:
Waist: 13.5 inches (super elastic, fits me 32 waist perfectly. Should fit a 30 as well)
Inseam: 34 inches
Only BINDING offers will be replied
Ship within two business days after payment received"
Reese Cooper,Reese Cooper Vintage Wash Denim,17,Gently Used,Indigo,30,$132 ,10,TRUE,"Great fitting jeans with a beautiful wash
Quality Construction
Triple stitched on outseam, seat, and rear panels
Hemmed to 30.75” with original hem kept
Tagged Size 28 But fits 31 so listed as such"
Reese Cooper,"Reese cooper AW18 ""Lone Pine"" Coordinate Denim Jeans",57,New,Blue,28,$150 ,6,TRUE,"Reese cooper denim
Crazy details
Nice dark wash, straight leg
Belt loop on the back came detached, can easily be fixed"
Reese Cooper,Reese Cooper Hitchhiking cargo pant,6,Gently Used,Brown,32,$210 ,3,TRUE,"In amazing condition, no major flaws
Fits tts 32
Message me if you have any questions"
Reese Cooper,Reese Cooper Nylon Cotton Panel Pant,16,Gently Used,Black,32,$375 ,6,TRUE,"Only tried on at home
Retail $687
Harrods exclusive from AW 2020
(Reese Cooper released a NEW version this season with two waist pockets)
***This one doesn’t have the waist pockets but only two cargo pockets.
Size 32
Fit please refer to last pic
Only binding offers will be responded
Ship out within one business day of payment"
Reese Cooper,REESE COOPER denim,32,New,White,30,$130 ,7,FALSE,"reese cooper fever dream denim
rare/early reese piece
worn a few times - no flaws
negotiable"
Reese Cooper,Reese Cooper Sage Patch Pocket Sweatpants,16,New,Sage,34,$200 ,6,FALSE,"Brand new
Size tagged XL
Fits 33-35
Inseam around 33
Only BINDING offers will be replied
Ship within two business days after payment received"
Reese Cooper,S/S 19’ Fever Dreams Cargo Shorts l Black,52,New,Black,34,$170 ,3,TRUE,100% Authentic. Tagged size 34 but fit a tad smaller. Black colorway. New with tags.
Reese Cooper,Brushed Cotton Canvas Cargo Pants,18,Gently Used,Sage,28,$248 ,7,TRUE,"Purchased from Reese Cooper website
Super unique pants with a multitude of ways to construct and wear them
Fairly lightweight
From s/s21 collection “River Runs Through”
Long rise, somewhat shorter inseam
Key ring on belt loop for your keys and such
Strings to tighten pants at the knee/thigh
Could fit a 28-slimmer 30
While I do love these, they just don’t fit how I would like them to
Price negotiable if given a fair offer
Will answer any questions or concerns regarding the pants!
Will ship out within 2-3 days after purchasing"
Reese Cooper,REESE COOPER KHAKI WORK CARGO PANTS,5,Gently Used,Tan,32,$225 ,12,TRUE,"AW18 REESE COOPER KHAKI WORK CARGO PANTS
Worn maybe 2/3 times, not my size.
Few very small white paint splatters pointed out in pictures!
The quality on these are INSANE!
So many fine details!
Please feel free to reach out with any questions!"
Reese Cooper,Reese Cooper Packing Slip Denim Jeans,3,New,Beige,32,$170 ,6,FALSE,"Condition: Brand New
Size: 32
Shipping: Ships next day!
Feel free to ask any other questions!
No trades
ALL SALES FINAL"
Reese Cooper,REESE COOPER CARGO PANTS BEIGE,8,New,Beige,32,$230 ,5,FALSE,"NEVER worn
tag is still on"
