Brand_Name,Item_Name,Number_Likes,Condition,Color,Size,Price,Img_Length,Measurements,Description
Reese Cooper,Bandana Patchwork Jacket AW20 <U+0001F33B><U+0001F352>,253,Condition New,Color Red,Size Men's / US M / EU 48-50 / 2,$285 ,24,TRUE,"Extremely rare. Reese Cooper® Bandana Patchwork Jacket Red IF A TREE FALLS AW20
CONDITION: 10/10
Brand New, pet & smoke free storage, 100% rating since original tags, 1st Owner. Retail $627 + $30 (shipping) = $657
TEXT on REESE COOPER SLEEVE LABEL
""HOOKED ON THE HIGHWAY. DREAMING OF
A PLACE WITHOUT KNOWING ITS NAME.
BATHED IN SUNLIGHT, DECORATED WITH
LONESOME GAS STATIONS - STEAMING
ROADS THAT CUT THROUGH THE WINDING
PEAKS AND THICK FORESTS - SLICING
THROUGH THE BROWN, DUSTY CARPET
THAT STRETCHES OUT TOWARDS THE
OCEAN.
MOUNTAINS CASTING SHADOWS ACROSS
LAKES, MOONLIGHT ILLUMINATING THE
DESERT - LOST PEOPLE SEARCHING FOR
THEIR PLACE UNDER A FAMILIAR SKY.
THIS IS A STORY FUELED BY ESCAPISM
AND EXPLORATION. CLOTHING, OBJECTS
AND VISUALS INSPIRED BY WHAT YOU
NEED, WHAT YOU CHERISH AND WHAT YOU
ACQUIRE ON THE JOURNEY""
Reese Cooper Release Listing
instagram.com/p/CHBlaAvgEGF/
+ Released October 31, 2020
+ Red (color)
+ Reese Cooper® Sleeve Patch
+ Reese Cooper® Signature Utility Ring
+ Reese Cooper® embossed buttons
+ Raccagni Zipper (Made in Italy)
+ 2 main side entry pockets
+ 2 Point Collar
+ 2 snap closure sleeve buttons
+ Quilted Interior
+ Panel stitch patchwork
+ Bandana Print
+ Cropped Silhouette
+ Made in USA
Sizing Info
Medium (fits Wide & Cropped)
<U+2730> Bundle Deals (2+ pieces), Offers, & Questions Welcome! <U+2730>"
Reese Cooper,Reese Cooper Garment-Dyed Cotton Work Jacket,22,Condition Gently Used,Color Beige,Size Men's / US L / EU 52-54 / 3,$320 ,5,FALSE,"Reese Cooper
Worn once never washed
No flaws"
Reese Cooper,Distressed patchwork jacket NEED GONE OFFER!!,160,Condition New,Color Blue,Size Men's / US L / EU 52-54 / 3,$196 ,6,TRUE,"Great condition<U+0001F4AB><U+0001F4AB>
Measurements (Laying flat)
P2P: 23.5”
Length: 24.5”
Sleeve: 27.5”
Open to offers !!!!
Message with any questions <U+0001F4AB><U+0001F4AB>
All sales final
Open to offers!!"
Reese Cooper,Reese Cooper “Lone Pine” Plaid Wool Anorak,3,Condition Gently Used,Color Blue,Size Men's / US M / EU 48-50 / 2,$350 ,2,TRUE,"In great condition, no major flaws
Tagged a medium, fits boxy
Message me if you have any questions"
Reese Cooper,Reese Cooper patch chore jacket,15,Condition Gently Used,Color Black,Size Men's / US M / EU 48-50 / 2,$65 ,6,TRUE,Patch jacket that is one size fits most
Reese Cooper,Reese Cooper Bandana Paisley Quilted Jacket FW20.,2,Condition New,Color Bandana,Size Men's / US S / EU 44-46 / 1,$500 ,9,TRUE,"This item is brand new with tags. Retail was $750. Hands down on of the most widely recognized Reese Cooper pieces. If you have any questions, offers or would like more pictures let me know I’m open to all!"
Reese Cooper,Wool Varsity Jacket,11,Condition New,Color Royal,Size Men's / US L / EU 52-54 / 3,"$1,208 ",13,TRUE,"Brand new with tags. Never worn.
Intricate embroidery coupled with Italian leather and wool make this varsity jacket the most sought after piece of the season. A perfect jacket for year round features a tribute to the heroic wildland firefighters combined with classic RCI details.
Reese Cooper wool and leather-blend jacket
100% wool; contrast (sleeves) 100% leather; 100% rayon; 99% polyester, 1% elastane
Exposed popper fastenings at front
Spread collar, long sleeves, flocked badges at sleeves, ribbed striped trims, two jet pockets at front, all-over contrasting panels, embroidered text at front, branded silver-toned hardware, embroidered applique at back, contrast stitching, fully lined
Dry clean
Made in USA
Retail: $1798"
Reese Cooper,Reese Cooper FW21 Black & White Distressed Varsity Jacket,32,Condition Gently Used,Color Black,Size Men's / US M / EU 48-50 / 2,$415 ,5,TRUE,"Worn gently, no major flaws
Message me if you have any questions"
Reese Cooper,Stamps Anorak,25,Condition Gently Used,Color Tan,Size Men's / US S / EU 44-46 / 1,$157 ,3,TRUE,"Purchased directly from Reese Cooper this last season
Comes with OG tags
Really soft but sturdy canvas construction
Size S but fits M too
Printed cotton twill outer
Adjustable drawstring closure on neck
Protective flap with snap closure chest
Double entry carol pockets with snap closure and side entry
Cargo pocket with flap on back
Adjustable drawstring on waistband
RCI signature hook detail
RCI sleeve patch
Made in Los Angeles, CA
I am doing a closet clearout, so I am doing package deals!
Open to offers
You are buying the item as is so please look at the pics carefully and ask any questions beforehand. Once the item is shipped it is no longer my responsibility(fees, duties, taxes), no returns or refunds."
Reese Cooper,Waxed Cotton Biker Jacket,13,Condition New,Color Olive,Size Men's / US L / EU 52-54 / 3,$290 ,17,TRUE,"Brand New With Tags Reese Cooper Waxed Cotton Biker Jacket Olive Size L.
Never worn and tags are still attached. Patina effect as shown in the pictures. Came this way. The patina developed in the folded regions when shipped. Gives it a slightly aged, worn look. Stock photos from Reese Cooper show the effect as well. This effect is explained by Reese Cooper in the description below.
A slim fitting biker jacket with a waxed cotton canvas, leather collar and a thin PrimaLoft fill. The outer layer is a medium weight cotton canvas finished with a special weather tough wax finish that will age over time. Natural wear and tear on this jacket will result in beautiful markings and creases in the waxed layer.
Waxed cotton outer
Custom RCI green cotton/viscose blend lining
Primaloft® fill
Pebble leather collar
RCI hook detail on chest
RCI sleeve patch on left sleeve
Raccagni zipper front closure
Raccagni zippers on cuffs
Patch hand pockets on front
Made in Los Angeles, CA
Retail: $698"
Reese Cooper,Reese Cooper Forrest print parka,134,Condition New,Color Blue,Size Men's / US L / EU 52-54 / 3,$300 ,9,TRUE,"Retail was 1,090 USD
The definition of a “showpiece.” This jacket was designed specifically for the AW20 runway show at Palais De Tokyo. Elements of the runway set featured printed backdrops of forests. The print on this jacket references and lines up with one of the backdrops from the show to create a perfect camouflage for that occasion. Taken out of the show environment, the parka holds it own, featuring a sherpa fleece hood, cargo pockets, and a Primaloft® fill."
Reese Cooper,Cotton Twill Work Jacket,57,Condition Gently Used,Color Black,Size Men's / US L / EU 52-54 / 3,$370 ,5,TRUE,"Bought as an exclusive piece from Mr Porter.
Worn only a handful of times, as I am obsessed with workwear. Need to get this to someone who does it justice and gives it more wear.
MSRP: 700$
Fits a bit small, I normally gravitate between an M and L. Would say it fits an M really well."
Reese Cooper,Reese Cooper Corduroy ‘Hunting Division’ Jacket,52,Condition Gently Used,Color Grey,Size Men's / US L / EU 52-54 / 3,$205 ,17,TRUE,"Reese Cooper Hunting Division Corduroy Jacket in Grey
Size Large
“If a Tree Falls” Collection
Features metal hook on the chest and two front pockets.
Basically brand new"
Reese Cooper,Reese Cooper Denim Jacket,40,Condition Gently Used,Color Blue,Size Men's / US L / EU 52-54 / 3,$220 ,5,TRUE,"Used once
Unbelievable details on this piece by Reese
Size large"
Reese Cooper,Reese Cooper Asymmetrical Hunting Jacket,22,Condition New,Color Green,Size Men's / US L / EU 52-54 / 3,$281 ,4,FALSE,"Brand new from Reese cooper, from how a letter travels collection"
Reese Cooper × Streetwear,Reece cooper cotton canvas work jacket,39,Condition Used,Color Black,Size Men's / US M / EU 48-50 / 2,$379 ,7,TRUE,"Against the wind 2019 collection
Features 4 pockets on front
Extra snap layer on top front
Metal clip
Corduroy collar
Amazing color and fit
Soft lining
Shows general signs of wear
No major flaws"
Reese Cooper,Reese Cooper RCI Mr. Porter Exclusive Chore Jacket,3,Condition New,Color Sage,Size Men's / US M / EU 48-50 / 2,$115 ,6,FALSE,"Reese Cooper RCI Special Projects with Mr. Porter. Chore jacket. Hand dyed. Rare piece since it was a ""special project"". High quality piece. Faded wash. Size M. Fits TTS. Faded dark green color.
Ships same day or next day."
Reese Cooper,*LAST SALE* Ripstop Jacket in Ember Camo AW21 Pyrophyte,15,Condition Gently Used,Color Ember camo,Size Men's / US XL / EU 56 / 4,$132 ,9,TRUE,"10/10 condition. Worn once.
Sizd XL is like L. Hits at waist.
Will ship immediately"
Reese Cooper,Raw Denim Jacket SS21,35,Condition New,Color Raw indigo,Size Men's / US M / EU 48-50 / 2,$246 ,6,TRUE,Tried on once but otherwise never worn denim jacket from Reese Cooper’s “River Runs Through”
Reese Cooper,Reese Cooper DIY Chore Coat,19,Condition New,Color Grey,Size Men's / US M / EU 48-50 / 2,$151 ,3,FALSE,"This is the RCI - DIY series grey corduroy chore coat . This is a complete kit with instructions on how to make your own chore coat out of RCI deadstock fabric. On paper, this is just materials, but after around 40 steps this will a chore coat. The print on the fabric can go anywhere on the garment or not at all. S-XL size range
Grey corduroy x 2.5 yards
Instruction Booklet x 1
Pattern x 1
12x2"" Transparent Graphing Ruler x 1
Snap Buttons x 6
RCI Sleeve Patch x 1
RCI Embroidered Patches x 3
Bought from another user, never opened"
Reese Cooper,Reese Cooper varsity jacket,28,Condition Gently Used,Color Green,Size Men's / US S / EU 44-46 / 1,$450 ,5,FALSE,"Made using vintage canvas material
Worn twice
Very rare"
Reese Cooper,Reese Cooper Duck Canvas Varsity,4,Condition New,Color Black,Size Men's / US L / EU 52-54 / 3,$435 ,6,TRUE,"Black edition
Brand new with tags
Grail piece"
Reese Cooper,Waxed cotton trucker jacket,29,Condition New,Color Olive/green,Size Men's / US S / EU 44-46 / 1,$250 ,5,TRUE,"Waxed cotton trucker jacket in olive never worn
Includes back strap
Leather collar and inner cuffs"
Reese Cooper,Waxed Cotton Biker Jacket,100,Condition New,Color Olive,Size Men's / US M / EU 48-50 / 2,$340 ,14,TRUE,"Never worn and tags are still attached. Patina effect as shown in the pictures. Came this way. I’m assuming the patina developed in the folded regions when shipped. Gives it a slightly aged, worn look. Stock photos from Reese Cooper show the effect as well.
A slim fitting biker jacket with a waxed cotton canvas, leather collar and a thin PrimaLoft fill. The outer layer is a medium weight cotton canvas finished with a special weather tough wax finish that will age over time. Natural wear and tear on this jacket will result in beautiful markings and creases in the waxed layer.
Waxed cotton outer
Custom RCI green cotton/viscose blend lining
Primaloft® fill
Pebble leather collar
RCI hook detail on chest
RCI sleeve patch on left sleeve
Raccagni zipper front closure
Raccagni zippers on cuffs
Patch hand pockets on front
Made in Los Angeles, CA
Retail: $698"
Reese Cooper,Waxed Cotton Biker Jacket,53,Condition New,Color Olive,Size Men's / US L / EU 52-54 / 3,$309 ,15,FALSE,"Never worn and tags are still attached. Patina effect as shown in the pictures. Came this way. I’m assuming the patina developed in the folded regions when shipped. Gives it a slightly aged, worn look. Stock photos from Reese Cooper show the effect as well.
A slim fitting biker jacket with a waxed cotton canvas, leather collar and a thin PrimaLoft fill. The outer layer is a medium weight cotton canvas finished with a special weather tough wax finish that will age over time. Natural wear and tear on this jacket will result in beautiful markings and creases in the waxed layer.
Waxed cotton outer
Custom RCI green cotton/viscose blend lining
Primaloft® fill
Pebble leather collar
RCI hook detail on chest
RCI sleeve patch on left sleeve
Raccagni zipper front closure
Raccagni zippers on cuffs
Patch hand pockets on front
Made in Los Angeles, CA
Retail: $698"
Reese Cooper,"Reese Cooper FW19 ""Hitchhiking"" Denim Jacket",12,Condition Gently Used,Color Vintage washed denim,Size Men's / US M / EU 48-50 / 2,$205 ,6,TRUE,"Reese Cooper jacket from the Hitchhiking collection, arguably one of his best. This jacket has many distressing that were repaired with flannel fabric, which I believe is the same used in the hitchhiking flannels. TTS M going for a great price, don't sleep on this!"
Reese Cooper,SS21 Cotton Twill Hunting Jacket,53,Condition Used,Color Olive,Size Men's / US M / EU 48-50 / 2,$250 ,7,TRUE,"First picture is most accurate, others are either too washed out or oversaturated.
Great jacket, should age beautifully over time.
Slight discoloration near right pocket.
Corduroy collar and inside sleeves"
Reese Cooper,Reese Cooper Work Jacket Size M,35,Condition Gently Used,Color Khaki,Size Men's / US M / EU 48-50 / 2,$390 ,8,TRUE,"Reese cooper khaki work jacket size M
Great cropped fit
Inside pocket
Quality is A1
No issues at all only worn 5 times
Love this piece goes w a lot of stuff
Would definitely trade for a medium highway mirage Reese cooper jacket"
Reese Cooper,Reese Cooper - Canvas Varisty Jacket,33,Condition New,Color Yellow,Size Men's / US S / EU 44-46 / 1,$315 ,0,FALSE,"Reese Cooper SS21 - Canvas Varsity Jacket
Size S
Color - Yellow/Cream
Quilted inside
ships in 1-3 business days"
Reese Cooper,Reese Cooper Twill Jacket,3,Condition Used,Color Orange,Size Men's / US L / EU 52-54 / 3,$211 ,4,TRUE,"Reese Cooper Twill Jacket
Spring/Summer 2021
Size L
Used
Check pictures for condition!"
Reese Cooper,FW2019 Reese Cooper Hitchhiking Fishtail Parka,49,Condition Gently Used,Color Military green,Size Men's / US M / EU 48-50 / 2,$180 ,7,TRUE,"For sale is a beautiful Fall Winter 2019 Reese Cooper Hitchhiking military parka. Coming in an intentionally washed and faded forest green colour, this jacket is heavily inspired by vintage American militaria. With a carabiner clasp on the left side of the chest, button flap closure pockets, and a drawstring fishtail design, this jacket is a size small with a boxy and oversized fit. In pristine overall condition with no flaws whatsoever, here is the opportunity to purchase a gorgeous Fall Winter 2019 Reese Cooper Hitchhiking parka for an outstanding price.
Measurements:
Length: 38 inches
Pit to pit: 24 inches
Shoulder to shoulder: 22 inches
Sleeve length: 24 inches"
Reese Cooper,Reese Cooper Seneca Arts Club jacket,16,Condition New,Color Black,Size Men's / US M / EU 48-50 / 2,$200 ,6,TRUE,"Reese Cooper
2017 release
Seneca Arts club
Size: medium
Colour: black with black Liner
Condition: 10/10 never worn
One of Reece coopers first collections
Feel free to ask questions or for measurements
Open to offers"
Reese Cooper,<U+0001F525>55% OFF<U+0001F525> [SALE] Reese Cooper Brown Vest Jacket,31,Condition New,Color Brown,Size Men's / US M / EU 48-50 / 2,$214 ,11,FALSE,"<U+30FD>`<U+3001><U+30FD>``<U+3001><U+30FD>`<U+30FD>`<U+3001><U+3001><U+30FD> `<U+30FD> <U+3001><U+3001><U+3001><U+30FD> `
<U+30FD>`<U+30FD>`<U+30FD><U+30FD>`<U+3001><U+30FD>`<U+0001F319>`<U+3001><U+30FD>```<U+30FD>`<U+3001><U+30FD><U+3001>
<U+3001><U+30FD> <U+3001>``<U+3001> `<U+3001>` <U+3001>` <U+30FD>`<U+30FD><U+3001><U+30FD> ` <U+3001>`<U+30FD>
`<U+3001><U+30FD>``<U+3001><U+30FD>DARKLY STORE<U+3001>`<U+3001><U+30FD>``<U+3001><U+3001>
<U+3001><U+30FD><U+30FD>`<U+3001>`<U+3001><U+3001><U+30FD><U+30FD><U+3001>``<U+3001> <U+3001> <U+30FD><U+3001><U+3001>``<U+3001>
<U+30FD>``<U+3001><U+30FD>`<U+30FD>`<U+3001><U+3001><U+30FD> `<U+3001> <U+3001><U+30FD>`<U+3001><U+30FD> `<U+3001> <U+3001>
`<U+30FD><U+3001>``<U+30FD>`<U+3001><U+3001><U+30FD><U+0001F6B6><U+0001F3FB><U+200D><U+2642><U+FE0F><U+3001><U+30FD><U+30FD>`<U+30FD><U+3001><U+3001><U+3001><U+30FD><U+3001><U+3001>
_____________________________________________
<U+2757><U+FE0F>CHECK MEASUREMENTS AND ALL PHOTOS BEFORE MAKING PURCHASE.
<U+2757><U+FE0F>NO RETURNS, EXCHANGES OR REFUNDS.
<U+2757><U+FE0F>A BUYER ARE RESPONSIBLE FOR READING FULL ITEM LISTING BEFORE MAKING THE PURCHASE.
<U+2757><U+FE0F>PURCHASING THIS ITEM A BUYER AGREE WITH RULES, LOOKED THROUGH ALL PHOTOS, KNOW ALL MEASUREMENTS AND DON’T HAVE ANY COMPLAINTS REGARDING SIZING.
_____________________________________________
<U+0001F53D>PRICE<U+0001F53D>

<U+25FE>55% OFF<U+25FE>
<U+0001F525>$560 is Retail Price<U+0001F525>
<U+0001F525>$245 is Price of Our Shop<U+0001F525>
Your Extra Benefit:
-You don’t pay custom tax (lower price and «Gift» mark)
-You can request 1 day shipping for $25
<U+25FE>LAST ONE ITEM<U+25FE>
<U+0001F525>Don't miss an opportunity to buy it NOW. Or someone else will buy it<U+0001F525>
<U+0001F53D>DESCRIPTION<U+0001F53D>
New with Tags
100% authentic and genuine.
Size One size, fit S-XL Sizes
<U+0001F53D>MEASURMENTS<U+0001F53D>
For better understanding measurements, measure your basic similar item by the same way we measured (pics of measurements are in the listing) and compare measurements with our.
<U+0001F53D>SHIPPING <U+0001F53D>
<U+25FE>UPON REQUEST AND ADDITIONAL<U+25FE>
$25 - 1 day delivery via DHL/FedEx - only US
Text me that you want 1 day delivery and i’ll offer you total price.
<U+0001F53D>NOTES <U+0001F53D>
<U+25AA><U+FE0F>All items will be marked as a «Gift». I will indicate a lower item value on the custom form.
<U+25AA><U+FE0F>There may be any delays in delivery.
<U+25AA><U+FE0F>Ask any questions BEFORE sending offers.
<U+25AA><U+FE0F>No returns, exchanges or refunds. Check the measurements, ask questions beforehand;
<U+25AA><U+FE0F>All the measurements are approximate (+/- 2 inch)
<U+0001F525><U+0001F525><U+0001F525>Trusted shop! Buy with confidence."
Reese Cooper,Reese Cooper Cropped Sherpa Fleece Jacket in Cream and Green,53,Condition Gently Used,Color Cream,Size Men's / US M / EU 48-50 / 2,$315 ,6,TRUE,"<U+0001F525>For sale is a Reese Cooper Cropped Sherpa Fleece Jacket from F/W ‘21<U+0001F525>
An RCI staple, the sherpa fleece has a slightly cropped fit that fuses functionality and style. This season we have added a large cargo pocket to the front as well as a chest strap. Perfect for any chilly day, the sherpa is complete with plenty of pockets as well as the RCI signature hook detail and sleeve patch.
Retail: $598
Size: Medium
Color: Cream/Green
Condition: Gently Used; only worn a couple times, kept in excellent condition with no flaws.
Message me if you have any questions!
Check out my store for more items and bundle deals!"
Reese Cooper,Reese Cooper Popover Anorak,42,Condition New,Color Black,Size Men's / US M / EU 48-50 / 2,$150 ,5,TRUE,"Brand new never worn, from ""HOW A LETTER TRAVELS"" SS20 collection."
Reese Cooper,Reese Cooper Waxed Cotton Biker Jacket,41,Condition Gently Used,Color Orange,Size Men's / US XL / EU 56 / 4,$423 ,4,TRUE,"Reese Cooper Waxed Cotton Biker Jacket
**Last one on the internet **
Size: XL
Condition: Worn once
**Free Shipping in the US **
*** Grailed Trusted Seller ***
**** 5.0 Feedback With 200+ Sales****
***** NO RETURNS. NO EXCEPTIONS*****"
Reese Cooper,Reese Cooper Sherpa Fleece Jacket,53,Condition New,Color Black,Size Men's / US M / EU 48-50 / 2,$161 ,5,FALSE,"Slightly cropped fit
Large cargo pocket and chest strap
Signature RCI hook
Bought new and never worn
Retail value: $598.00"
Reese Cooper,Varsity Jacket,80,Condition New,Color Dust/sail,Size Men's / US XL / EU 56 / 4,"$1,138 ",7,FALSE,"FIELD NOTES
“The Call of the Wild Shouldn’t Be Help” is the mantra woven throughout the Pyrophyte collection figuratively and literally. Working closely with the USDA Forest Service this season, we patched key conservation messages onto the sleeves of a classic wool varsity jacket making this our favourite piece of the season.
Made from fine Italian leather and wool, the jacket is adorned with chenille patches and features chain-stitched embroidery across the back including a detailed “smokejumper” - specially trained firefighters who play a valuable role in combating remote wildland fires by parachuting directly into them.
Finished with the adjustable chest strap, signature RCI hook detail and sleeve patch.
DETAILS
• Italian wool outer
• RCI brand patches on sleeves
• RCI Trading co embroidery on chest
• Contrast paneling on sleeves
• Ribbing on collar, cuffs, and waistband
• RCI sleeve patch on left-sleeve
• Snap front closure
• Welt pockets on sides
• RCI signature hook detail
• RCI sleeve patch
• Made in Los Angeles, CA
SIZE & FIT
Many of our pieces are unisex based upon men’s measurements. When ordering unisex products for women, we recommend ordering a smaller size. If you have any questions, our customer service team can help you.
• Fits true to size
• The padded lining creates a snug feel"
Reese Cooper,Reese Cooper Jacket,16,Condition Gently Used,Color Beige,Size Men's / US S / EU 44-46 / 1,$425 ,5,FALSE,"Reese Cooper Sherpa Fleece Jacket
Size Small
Excellent Condition 9.5/10
Message if interested"
Reese Cooper,Reese Cooper Packing Slip Denim Jacket,93,Condition New,Color Tan,Size Men's / US L / EU 52-54 / 3,$160 ,9,TRUE,"Reese Cooper Denim Jacket
Brand new with tags attached
Size large
Cropped fit
No refunds"
Reese Cooper,LAST DROP Reese Cooper Wool Varsity Jacket,96,Condition Gently Used,Color Blue,Size Men's / US XL / EU 56 / 4,$749 ,15,FALSE,"NO Offers
Retail 1.8k
Very beautiful jacket similar to LV
Primaloft filled
Extremely warm
Fits true XL
PTP 25”
Length 26”
Size XXL on tag
See fit pic (I am 6”1 165 pounds) usually wear a large
I’m just too slim for the jacket"
Reese Cooper,Reese Cooler Wool Flannel,14,Condition Gently Used,Color Brown,Size Men's / US L / EU 52-54 / 3,$150 ,6,TRUE,"Thick wool brown flannel from Reese Cooper
Nice cropped piece
Size Large, fits L-XL"
Reese Cooper,Reese Cooper DIY Chore Coat,59,Condition Gently Used,Color Cream,Size Men's / US L / EU 52-54 / 3,$220 ,5,TRUE,"Reese Cooper DIY Chore Coat
Sewn by me. I sew for my job, this jacket is just as nice as something you could buy in the store. I bought a purple cotton fabric to line the inside. It’s pretty warm with the liner.
Pretty rare as you could only have one if you sewn it yourself.
Kinda boxy fit"
Reese Cooper,Cotton Twill Work Jacket,116,Condition New,Color Green,Size Men's / US XL / EU 56 / 4,$285 ,8,TRUE,"Brand new with tags
Size XL
Retail over 700$
Size chart see last pic
Ship within one business day
Only responding to binding offers"
Reese Cooper,Reese Cooper Lone Pine Varsity Jacket,37,Condition Used,Color Black,Size Men's / US M / EU 48-50 / 2,$320 ,6,TRUE,"From RC’s Lone Pine collection
Beautiful piece - wool body, leather sleeves and warm, quilted lining
Tagged size M"
Reese Cooper,SS21 Cotton Twill Hunting Jacket,20,Condition Used,Color Olive,Size Men's / US M / EU 48-50 / 2,$300 ,7,TRUE,"First picture is most accurate, others are either too washed out or oversaturated.
Great jacket, should age beautifully over time.
Slight discoloration near right pocket.
Looks like some protective coating on the hook is coming off.
Corduroy collar and inside sleeves
ALL OFFERS WELCOME :)"
Reese Cooper,Paddded Bomber Jacket,27,Condition New,Color Black,Size Men's / US L / EU 52-54 / 3,$342 ,4,FALSE,"A stand-out piece for AW21, the RCI International Bomber features intricate custom embroidery across the back that includes tens of thousands of individual stitches. With a silky satin outer shell and Primaloft filling, our fully-lined bomber will keep you warm. Complete with side and front pockets as well as a chest strap, the bomber is finished with the RCI signature hook detail and sleeve patch."
Reese Cooper,Reese Cooper,1,Condition New,Color Denim,Size Men's / US XL / EU 56 / 4,$300 ,6,TRUE,"BRAND NEW
SS21 Reese Cooper Denim Jacket with Original Tags
Size XL (Fits slim and cropped - check size measurements)
ALL SALES FINAL"
Reese Cooper,Reese Cooper Packing Slip Denim Jacket,73,Condition New,Color Tan,Size Men's / US L / EU 52-54 / 3,$265 ,9,TRUE,"Reese Cooper Denim Jacket
Brand new with tags attached
Size large
Slightly cropped"
Reese Cooper,Flannel Lined Cargo Jacket,15,Condition New,Color Light blue,Size Men's / US S / EU 44-46 / 1,$435 ,4,FALSE,"Complete with an array of utilitarian features, our flannel-lined cotton canvas cargo jacket combines function and comfort. Italian wool flannel provides warmth inside and detail on the back panel. A variety of flap and zip closure cargo pockets allow you to carry anything you need for a hike in the woods or a night out in town. Finished with a corduroy collar and strap closure, the RCI cargo jacket is a modern version of a classic piece."
Reese Cooper,SS21 Ripstop Hooded Jacket Brush Camo,64,Condition Gently Used,Color Blue,Size Men's / US L / EU 52-54 / 3,$146 ,10,TRUE,"Condition 10/10
Really unique Light-weight jacket, perfect for use as windbreaker. Has a wide and boxy cropped fit. Adjustable waistband and hood
Retail $348.00
Price is NOT firm, willing to negotiate
If additional pictures are needed, please let me know"
Reese Cooper,Reese Cooper Waxed Cotton Biker Jacket in Olive,5,Condition New,Color Green,Size Men's / US XL / EU 56 / 4,$216 ,4,TRUE,"100% authentic
Brand new without tags
Just tried on
No flaws
Open to offers
Message me with any questions"
Reese Cooper,Reese Cooper - Canvas Varisty Jacket,20,Condition Gently Used,Color Black,Size Men's / US M / EU 48-50 / 2,$430 ,8,FALSE,"Size M
Canvas material varsity jacket
Thick and durable reliable jacket
Nice insulation
Grail to some
No international shipping"
Reese Cooper,reese cooper olive waxed cotton biker jacket,28,Condition Gently Used,Color Olive,Size Men's / US S / EU 44-46 / 1,$280 ,6,TRUE,"reese cooper jacket with great details such as the leather collar, waxed cotton material and the infamous hook on the upper left chest. retail is $698. worn a few times; it’s in wonderful condition. feel free to ask any questions. no returns."
Reese Cooper,Reese Cooper Sherpa Fleece Jacket,83,Condition Gently Used,Color Tan,Size Men's / US L / EU 52-54 / 3,$325 ,5,TRUE,"size large
worn a couple times, still in very good condition
cropped and boxy fit
@fungmico for faster responses"
Reese Cooper,Reese Cooper - Canvas Varisty Jacket,26,Condition New,Color Yellow,Size Men's / US S / EU 44-46 / 1,$300 ,0,FALSE,"Reese Cooper SS21 - Canvas Varsity Jacket
Size S
Color - Yellow/Cream
Quilted inside
ships in 1-3 business days"
Reese Cooper,Reese cooper hunting division jacket,5,Condition Gently Used,Color Grey,Size Men's / US L / EU 52-54 / 3,$270 ,2,TRUE,Grey Reese cooper hunting division jacket in a size large. “If a tree falls collection”. Worn less than 5 times. Basically brand new.
Reese Cooper,Reese Cooper Denim Jacket,90,Condition Gently Used,Color Denim,Size Men's / US XL / EU 56 / 4,$237 ,4,TRUE,"fits boxy and cropped, can fit S-L imo
XL
Pit to Pit 22""
Length 25
older collection
i beleive retail was 575"
Reese Cooper,Bandana Paisley Quilted Jacket FW20,135,Condition New,Color Khaki,Size Men's / US S / EU 44-46 / 1,$258 ,10,TRUE,"One of the most recognised pieces by Reese Cooper. Patchwork bandana jacket with quilted lining.
Size S
Brand new with tags, retail was 750$
Shipping worldwide"
Reese Cooper,Reese Cooper Stamp Print Jacket,7,Condition New,Color Beige,Size Men's / US S / EU 44-46 / 1,$235 ,6,TRUE,"Size S. Brand new. Doesn’t really fit my style and never wore it but looks too nice not be worn. Will ship same day or next day, thank you!"
Reese Cooper,Reese Cooper Waxed Cotton Biker Jacket,28,Condition New,Color Brown,Size Men's / US XL / EU 56 / 4,$300 ,6,TRUE,"absolutely gorgeous piece, new with tags, just didn’t fit me perfectly so i sadly have to let it go"
Reese Cooper,Hitchhiking jacket,142,Condition Gently Used,Color Brown,Size Men's / US L / EU 52-54 / 3,$850 ,7,TRUE,Only 5 made one of which is owned by Bella. $2750 retail. 9.5/10 condition
Reese Cooper,Ripstop Hooded Jacket,26,Condition New,Color River rock camo,Size Men's / US L / EU 52-54 / 3,$160 ,15,FALSE,"Light-weight jacket for any climate, this ripstop hooded jacket features patch front pockets, an adjustable elastic corded waistband and elastic cuffs. Complete with the RCI signature hook detail and sleeve patch.
100% polyester ripstop
RCI hook detail on chest
RCI sleeve patch on left sleeve
Adjustable elastic cording in waistband and hood
Elasticated cuffs
Zipper closure on front
Raccagni zippers
Welt hand pockets on front
Made in Los Angeles, California
Designed for a wide boxy fit
Length can be adjusted with elastic cording in waistband"
Reese Cooper,NWT Reese Cooper Hitchhiking F/W19 Distressed Denim Jacket,40,Condition New,Color Denim blue,Size Men's / US M / EU 48-50 / 2,$160 ,15,TRUE,I have a pretty crazy work schedule and will try to ship as soon as possible. Please allow several days for shipping.
