"","brand_name","item_name","number_likes","condition","color","size","price","img_length","measurements","description"
"99","Reese Cooper","Reese Cooper 'How a Letter Travels' Boxy Tee","2","Condition Gently Used","Color Black","Size Men's / US M / EU 48-50 / 2","$102",4,TRUE,"Og Reese Cooper cropped mens tee, only worn few times"
"100","Reese Cooper","Reese Cooper Flannel","5","Condition Gently Used","Color Brown","Size Men's / US L / EU 52-54 / 3","$145",5,FALSE,"Size L
Slightly oversized
Condition 8/10 worn 3x
Feel free ti message on any inquires about this item"
"101","Reese Cooper","Reese Cooper Tee","16","Condition New","Color Green","Size Men's / US L / EU 52-54 / 3","$88",4,FALSE,"Brand new
Sick tee
Ask questions"
"102","Reese Cooper","Off-White Hunting Dogs T-Shirt","42","Condition Gently Used","Color Off white","Size Men's / US L / EU 52-54 / 3","$85",3,FALSE,"Used couple of times, no major flaws
Fits tts
Message me if you have any questions"
"103","Champion × Reese Cooper","Mt. Wilson Capsule AW21 Launch T-Shirt","12","Condition Used","Color White","Size Men's / US L / EU 52-54 / 3","$55",3,TRUE,"- Worn
- size large
- Feel free to ask any questions or offer
- Stay blessed
Special capsule collection to commemorate AW21 Runway show at Mt. Wilson observatory. All proceeds went to the National Forest Foundation and Mt. Wilson Observatory.
Built in the early 1900s led by George Ellery Hale, the Observatory is home to the 100-inch Hooker telescope where Edwin Hubble made the groundbreaking discovery confirming that the Andromeda Galaxy was indeed its own galaxy. Visited by Einstein and other preeminent scholars, Mt. Wilson has been the cornerstone of advance"
"104","Reese Cooper","Reese Cooper Hunting T-Shirt","17","Condition New","Color Tan","Size Men's / US XL / EU 56 / 4","$59",5,FALSE,"New/Never Worn Reese Cooper Hunting T-Shirt."
"105","Reese Cooper","Reese Cooper Eagle Rock Trading Company T-Shirt","9","Condition New","Color Black","Size Men's / US XXL / EU 58 / 5","$70",3,FALSE,"Reese Cooper Eagle Rock Trading Company T-Shirt
Condition: New with tags
Color: Black
Fabric: 100% Cotton
Measurements:
Pit to pit: 22""
Top to bottom: 26""
Shoulder to shoulder: 21""
Sleeve outseam: 10"""
"106","Reese Cooper","NEW - Trees of North America - Reese Cooper - Off White - XL","31","Condition New","Color Off white","Size Men's / US XL / EU 56 / 4","$65",6,TRUE,"Unworn, bought directly from SSENSE
FIELD NOTES
Research for the collection pointed us to a book on how varying climate impacts foliage across North America. Inspired by our partnership with the USDA Forest Service, we are committed to continuing to learn more about how we can preserve our forests.
This t-shirt is made from our American milled organic heavyweight jersey cotton, sewn with triple-needle stitching throughout and finished with an organic garment dye.
In partnership with One Tree Planted®, every item sold by REESE COOPER® on our webstore & retail partners, is matched with a donation of planting one tree in the forests of California."
"107","Reese Cooper","Reese Cooper Trail Running T-Shirt","14","Condition Gently Used","Color Brown","Size Men's / US M / EU 48-50 / 2","$90",3,TRUE,"Worn once, 10/10 Condition, Retail $190
Fits true to size
Custom American-milled organic heavyweight jersey cotton and matching ribbing
Organic dye process
Triple-needle stitching throughout
Screenprint detail on front and back
Made in Los Angeles, CA"
"108","Reese Cooper","Special Projects tee","11","Condition Used","Color Red","Size Men's / US M / EU 48-50 / 2","$103",4,FALSE,"“We’re not particularly talented we just try hard” special projects tee. Price firm"
"109","Reese Cooper","reese cooper ‘as a tree falls’ t-shirt","8","Condition Gently Used","Color Black","Size Men's / US S / EU 44-46 / 1","$80",4,TRUE,"reese cooper t-shirt from ‘as a tree falls’ collection.
this tee includes a ‘timber yard’ graphic,
note: the graphic is meant to look like bark and is in 100% great condition.
taking offers!"
"110","Reese Cooper","Skycrane T-shirt","9","Condition New","Color Black","Size Men's / US M / EU 48-50 / 2","$80",3,FALSE,"Retail $188"
"111","Reese Cooper","DS Reese Cooper Eagle Rock Trail Club Tee Shirt","4","Condition New","Color Black","Size Men's / US L / EU 52-54 / 3","$108",6,TRUE,"Check out all my other items on my page, message me if you have any questions!
Item: DS Reese Cooper Eagle Rock Trail Club Tee Shirt
Size: Large (Pit to Pit - 21"", Length - 27.5"")
Condition: DS 10/10
Brand new, never worn."
"112","Reese Cooper","Trees of North America T-shirt","1","Condition New","Color Vintage white","Size Men's / US S / EU 44-46 / 1","$85",2,FALSE,"Retail $188"
"113","Reese Cooper","Reese Cooper t-shirt","15","Condition New","Color Navy","Size Men's / US L / EU 52-54 / 3","$135",5,FALSE,"AW20 “If a Tree Falls” Collection T-Shirt
NWT
Boxy fit / High Quality
Bag not included"
"114","Reese Cooper","Code Numbers tshirt, size XL","12","Condition New","Color Black","Size Men's / US XL / EU 56 / 4","$66",7,FALSE,"Brand new with Tags. Reece Cooper Code Numbers tshirt in size XL. Color is black. Retail price $188
10/10 condition. Never worn, washed, or used. Brand new condition, only needs a quick lint roll as it has been in storage the last few months. Made in USA"
"115","Reese Cooper","Reese Cooper DIY chore coat tan","11","Condition New","Color Tan","Size Men's / US L / EU 52-54 / 3","$115",5,FALSE,"Brand new! I don’t know how to sew lol. Brand new with everything in the original box."
"116","Reese Cooper","RCI special projects tee","0","Condition Used","Color Blue","Size Men's / US L / EU 52-54 / 3","$80",5,TRUE,"Special projects tee (jay-z owns this same shirt)"
"117","Reese Cooper","SPOILED CHILDREN tee (first collection)","14","Condition Used","Color White","Size Men's / US L / EU 52-54 / 3","$65",4,TRUE,"This is a shirt from Reese’s first collection he made when he was 18 - “ Spoiled Children”
Here’s your chance to get a rare piece of one of the first RCI pieces made! A few spots hardly noticeable - also have in black if you prefer that"
"118","Reese Cooper","Reese Cooper “all seasons” T shirt","10","Condition Gently Used","Color Blue","Size Men's / US L / EU 52-54 / 3","$100",2,TRUE,"Gently used, no major flaws
Fits tts
Message me if you have any questions"
"119","Reese Cooper","Reese cooper t-shirt","38","Condition Gently Used","Color Green","Size Men's / US L / EU 52-54 / 3","$100",2,TRUE,"Originally a Mr Porter exclusive
In amazing condition, no major flaws
Message me if you if you have any questions"
"120","Reese Cooper","EAGLE WINGS TEE","1","Condition New","Color Midnight blue","Size Men's / US L / EU 52-54 / 3","$88",4,TRUE,"Brand New Never Worn Reese Cooper Tee - Still in Package
LINK: https://reese-cooper.com/products/eagle-wings-t-shirt-in-midnight-blue"
"121","Reese Cooper","Reese cooper fever dream long sleeve","7","Condition Gently Used","Color Teal","Size Men's / US L / EU 52-54 / 3","$75",7,TRUE,"Worn a couple times still good condition. Fits a large. Sick shirt. Small white mark on front shown in pics. Also some discoloration around shoulders shown in last picture"
"122","Reese Cooper","Black Western Wildfires T-shirt","0","Condition New","Color Black","Size Men's / US M / EU 48-50 / 2","$90",3,FALSE,"Brand New
Bought from Ssense
TTS
Open to Offers
Comes with tags"
"123","Reese Cooper","Final drop Lone Pine Tee","11","Condition Used","Color Green","Size Men's / US XL / EU 56 / 4","$68",5,TRUE,"Really cool, eerie graphic. Size Xl and fits so. Overall thin t-shirt that is very comfy, general wear is p much only flaw.
Very small, pinhole pictured on the back left shoulder.
Send offers or feel free to ask questions. Ships same or next day!"
"124","Reese Cooper","Reese Cooper Trading Company T-Shirt","1","Condition Gently Used","Color Black","Size Men's / US L / EU 52-54 / 3","$65",4,TRUE,"Lightly used"
"125","Reese Cooper","Cream Reese cooper hitchhiking tee","5","Condition Gently Used","Color Cream","Size Men's / US M / EU 48-50 / 2","$60",5,FALSE,"very gently worn, from the reese cooper ""hitchhiking"" collection 8.5/10 condition"
"126","Reese Cooper","Reese Cooper Graphic T Shirt","7","Condition New","Color Beige","Size Men's / US L / EU 52-54 / 3","$88",5,TRUE,"Brand new with tags"
"127","Reese Cooper","Reese Cooper Forest Service Tee","4","Condition New","Color Ecru","Size Men's / US XL / EU 56 / 4","$82",6,FALSE,"RCI ""Forest"" Service Tee
Brand New with tags
Never tried on"
"128","Reese Cooper","Reese Cooper - California WildFires T-Shirt","29","Condition New","Color White","Size Men's / US L / EU 52-54 / 3","$64",6,TRUE,"Limited edition: WildFires Reese Cooper T-shirt.
Original price = $188.
Unfortunately, it doesn’t fit me, therefore am selling. All tags attached."
"129","Reese Cooper","Reese Cooper Beige Cat t shirt large","15","Condition Gently Used","Color Beige","Size Men's / US L / EU 52-54 / 3","$160",4,TRUE,"I don’t know where I’m going but I’m on my way
Size large heavy fabric
Always willing to negotiate on price
2 day priority shipping"
"130","Reese Cooper","Reese Cooper","7","Condition Gently Used","Color Blue","Size Men's / US L / EU 52-54 / 3","$100",4,FALSE,"Reese Cooper Flying Ducks Tee
Worn 1x - 9.5/10
Summer/Fall 21 Collection"
"131","Reese Cooper","Reese Cooper T-shirt","13","Condition New","Color Green","Size Men's / US XL / EU 56 / 4","$56",5,FALSE,"Brand new with tags"
"132","Reese Cooper","Reese Cooper How to Read Trail Markers T-Shirt","15","Condition New","Color Cream","Size Men's / US XXL / EU 58 / 5","$150",8,TRUE,"Heavy
Never Worn"
"133","Reese Cooper","Timber Yard tee","2","Condition Gently Used","Color Black","Size Men's / US S / EU 44-46 / 1","$75",3,FALSE,"Like new - 9.5/10 condition"
"134","Champion × Reese Cooper","Mt. Wilson Conservatory Tee","9","Condition Used","Color Black","Size Men's / US XL / EU 56 / 4","$52",3,FALSE,"Good condition
Message me with any questions"
"135","Reese Cooper","Reese Cooper T- Shirt","21","Condition Gently Used","Color Black","Size Men's / US L / EU 52-54 / 3","$67",3,TRUE,"great condition
nice boxy fit"
"136","Reese Cooper","Eagle Wings T-Shirt","9","Condition New","Color Sage","Size Men's / US S / EU 44-46 / 1","$45",4,FALSE,"Retail: $185
Extremely thick and comfortable cotton, print is immaculate. Fits TTS.
“This shirt is printed with a hand drawn stylized eagle and logo. Inspired by the outdoors, the symbol of the eagle is used throughout the collection and brand as a whole. The shirt is sewn from our organic heavyweight jersey cotton, sewn with triple-needle stitching throughout and finished with an organic garment dye.”"
"137","Reese Cooper","Reese Cooper Duck Print Tee","1","Condition New","Color Natrual","Size Men's / US XL / EU 56 / 4","$110",6,FALSE,"Open to reasonable offers
Will ship asap"
"138","Reese Cooper","F/W 19’ Against The Wind Tee l Green","28","Condition New","Color Green","Size Men's / US M / EU 48-50 / 2","$100",3,TRUE,"100% Authentic. Tagged size M. New with tags."
"139","Reese Cooper","Reese Cooper Fever Dream T Shirt","23","Condition Gently Used","Color Brown","Size Men's / US M / EU 48-50 / 2","$30",5,TRUE,"Reese Cooper red fever dream t shirt overdyed in brown. From a rare early season, fits a TTS Medium
Priced to sell, open to offers"
"140","Reese Cooper","Reese Cooper 'Seneca Arts Club' T-Shirt","6","Condition Gently Used","Color White","Size Men's / US XL / EU 56 / 4","$70",4,TRUE,"Brand: Reese Cooper
Product: 'Seneca Arts Club' T-Shirt
Year: SS19
Colour: White
Size: XL
100% organic cotton.
Made in Los Angeles.
Relaxed fit.
Worn, but in great condition."
"141","Reese Cooper","Reese Cooper “all seasons” T shirt","10","Condition Gently Used","Color Blue","Size Men's / US L / EU 52-54 / 3","$145",2,TRUE,"Gently used, no major flaws
Fits tts
Message me if you have any questions"
"142","Reese Cooper","“Not particularly Talented” Limited Edition T-Shirted","20","Condition New","Color Red","Size Men's / US L / EU 52-54 / 3","$135",5,TRUE,"-New without tags
-Size L, Red Limited Edition Reese Cooper Tee
-Just never wore this after buying"
"143","Reese Cooper","Reese cooper t-shirt","41","Condition Gently Used","Color Green","Size Men's / US L / EU 52-54 / 3","$115",2,TRUE,"Originally a Mr Porter exclusive
In amazing condition, no major flaws
Message me if you if you have any questions"
"144","Reese Cooper","Reese Cooper Logo Shirt Size Large","11","Condition Gently Used","Color Black","Size Men's / US L / EU 52-54 / 3","$55",5,FALSE,"100% authentic Reese Cooper Logo T shirt. Size L and very good quality T shirt. Shirt is in great condition refer to photos."
"145","Reese Cooper","Hitchhiking Tee","14","Condition New","Color Yellow","Size Men's / US M / EU 48-50 / 2","$99",4,TRUE,"Beautiful yellow Reese Cooper tee. Tried on but never worn out. Say in my closet since purchasing last year. Heavy cotton with a slightly boxy fit"
"146","Reese Cooper","All Seasons Aged T-shirt","22","Condition Gently Used","Color Green","Size Men's / US M / EU 48-50 / 2","$155",4,TRUE,"Archive Reese Cooper SS20 “How a letter travels”
Conditon 9/10"
"147","Reese Cooper","Reese Cooper x National Forest Foundation Tee","6","Condition Gently Used","Color Blue","Size Men's / US L / EU 52-54 / 3","$38",3,TRUE,"Lightly used
Fits boxy
Please buy <U+0001F44D>"
"148","Reese Cooper","Reese Cooper All Seasons T Shirt","26","Condition Gently Used","Color Red","Size Men's / US L / EU 52-54 / 3","$135",0,TRUE,"In great condition, no major flaws (cracking on print is part of design)"
"149","Reese Cooper","Post Office T-Shirt","0","Condition Gently Used","Color White","Size Men's / US S / EU 44-46 / 1","$70",2,FALSE,"From ‘How a Letter Travels’
Fits TTS , boxy
Size Small"
"150","Reese Cooper","Reese cooper t-shirt","14","Condition Gently Used","Color Faded green","Size Men's / US L / EU 52-54 / 3","$110",4,TRUE,"9/10 condition, has been worn very gently with no major flaws
Feel free to message me with any questions"
"151","Reese Cooper","Sign Language Tee","20","Condition New","Color Black","Size Men's / US M / EU 48-50 / 2","$70",5,TRUE,"Sign Language tee in black from the hitchhiking collection. Purchased at the end of last year and only ever tried on. Nice thick heavy feel to the material with a slightly boxier fit"
"152","Reese Cooper","Hitchhiking Tee","23","Condition Gently Used","Color White","Size Men's / US M / EU 48-50 / 2","$75",6,TRUE,"Cream Hitchhiking Reese Cooper tee. Very nice heavyweight feel with a boxy fit. Has faint stains that are not noticeable in the light that could probably be taken out with a dry clean"
"153","Reese Cooper","Reese Cooper Hunting Club T-Shirt Saks Exclusive Small","11","Condition New","Color Beige","Size Men's / US S / EU 44-46 / 1","$98",4,TRUE,"BNWT Reese Cooper Hunting Club T-shirt size small
Saks exclusive, retail $185
100% Authentic
Trusted seller, ships same day or next day at very least"
"154","Reese Cooper","FINAL DROP Reese Cooper SS19 Fever Dream Green L/S T-SHIRT","25","Condition New","Color Green","Size Men's / US M / EU 48-50 / 2","$90",10,FALSE,"FINAL DROP BEFORE DELETING AND RELISTING
BIN ONLY
Brand new never worn
Still in packing
The Fever Dream collection by Reese Cooper delves into profound America and tells the story of a young man who explores his feelings and learns to live in solitude.
Long sleeve shirt in Persian green with anarchic print on the back and positional geometric shapes on the front.
- 100% organic cotton
- Made in Los Angeles
- Ribbed round neck
Message if you have any questions
Message only serious offers
*NO RETURNS OR REFUNDS UNLESS OTHERWISE STATED OR BOTH PARTIES COME TO AGREEING CONSENSUS"
"155","Reese Cooper","Reese Cooper “RCI” Tee","13","Condition New","Color Blue","Size Men's / US M / EU 48-50 / 2","$75",4,FALSE,"Beautiful, sturdy RCI tee from Reese Cooper’s Hitchhiking collection. Never worn, no tags. Beautiful condition!"
"156","Reese Cooper","Sign language sample tee","30","Condition Gently Used","Color Cream","Size Men's / US L / EU 52-54 / 3","$80",3,TRUE,"Tagged XL fits like L
Very gently used
No stains"
"157","Reese Cooper","Reese Cooper Screenprint T Shirt","0","Condition Gently Used","Color White","Size Men's / US M / EU 48-50 / 2","$100",4,FALSE,"Super rare ""How to Screen Print"" tee by Reese Cooper. Has some holes in the back but really small not discernable during wear (pictures included in posting)
Open to offers and bundle deals on my other Reese Cooper items"
"158","Reese Cooper","Reese Cooper Lone Pine Long Sleeve T-Shirt","6","Condition Gently Used","Color Blue","Size Men's / US XL / EU 56 / 4","$60",4,FALSE,"Reese Cooper Long Sleeve T-Shirt
From the Lone Pine Collection
Good Condition
Worn Gently - No marks or stains"
"159","Reese Cooper","Hitchiking Tee","0","Condition New","Color Navy","Size Men's / US XL / EU 56 / 4","$70",3,TRUE,"never worn, amazing tee just doesn't fit me perfectly!"
"160","Reese Cooper","Reese Cooper Fever Dream Long Sleeve T-Shirt","5","Condition Gently Used","Color Green","Size Men's / US XL / EU 56 / 4","$50",4,FALSE,"Worn 1x really sick graphics and nice color for any season. Size XL fits tts 9/10 condition"
"161","Reese Cooper","Reese Cooper Mt Wilson Tshirt","5","Condition New","Color White","Size Men's / US M / EU 48-50 / 2","$50",4,FALSE,"Never worn, fit is a bit boxy for me. Heavy weight Champion tshirt."
"162","Reese Cooper","Reese Cooper Fever Dream Tee","46","Condition Gently Used","Color White","Size Men's / US M / EU 48-50 / 2","$53",5,TRUE,"Due to my work schedule, please allow several days for shipping
on the gram @dad_rags"
"163","Reese Cooper","Hitchhiking Tee","5","Condition New","Color Navy","Size Men's / US S / EU 44-46 / 1","$88",4,FALSE,"Reese Cooper Hitchhiking Tee
Brand new & never worn
Size small
Willing to listen to any offers"
"164","Reese Cooper","Reese Cooper T Shirt Size Large","5","Condition Gently Used","Color Beige","Size Men's / US L / EU 52-54 / 3","$91",4,TRUE,"100% authentic Reese Cooper T shirt size L. Condition is flawless. Very nice quality t shirt. Retail was 180. Message me for any questions."
"165","Reese Cooper","Against the Wind - ""Western World Development"" Tee, Brown","30","Condition New","Color Beige","Size Men's / US M / EU 48-50 / 2","$110",7,TRUE,"Item: Reese Cooper Against the Wind - ""Western World Development"" Tee, Brown
Size: M
Condition: 10/10 (Brand New with Tags) 

No trades, no lowballs please. No refunds either, so please make sure to ask all questions before committing to the purchase.
I think my reviews speak for themselves. Although I’m just an independent seller, I have always had smooth transactions with all my buyers!"
"166","Reese Cooper","Reese Cooper 24 hour tee from 2019 Hitchhiking","22","Condition New","Color Black","Size Men's / US M / EU 48-50 / 2","$60",4,TRUE,"Size medium
Brand new never worn Without tags
Thick 100% cotton slightly oversized fit"
"167","Reese Cooper","Reese Cooper “IF A TREE FALLS” tee","10","Condition Gently Used","Color Red","Size Men's / US XL / EU 56 / 4","$100",8,TRUE,"-Tagged XXL, fits tts XL
- You’ll never find a better quality t-shirt"
"168","Reese Cooper","Reese Cooper Lone Pine Script Logo Tee","34","Condition New","Color Black","Size Men's / US L / EU 52-54 / 3","$80",4,FALSE,"Condition: Brand New
Size: Large
Shipping: Ships next day!
Feel free to ask any other questions!
No trades
ALL SALES FINAL"
"169","Reese Cooper","Reese Cooper Special Projects “Earth” Tee","35","Condition Gently Used","Color Green","Size Men's / US M / EU 48-50 / 2","$160",5,TRUE,"Great condition, size M (21x27). Super heavyweight quality tee, triple-stitched on sleeves and hem. Simple graphic tee in a beautiful forest green color, perfect for everyday wear."
"170","Reese Cooper","FW19 Reese Cooper Hitchhiking Tee","23","Condition New","Color Black","Size Men's / US S / EU 44-46 / 1","$98",6,TRUE,"Reese Cooper
FW19 ""Hitchhiking"" Tee
Black colorway
""No prettier sight than looking back on a town you left behind""
Tagged size small, fits larger — refer to measurements
————————
Grailed Administrator. 600+ transactions. 5/5 feedback. Buy worry and hassle free.
Item condition based upon personal interpretation. Judge items utilizing the pictures. If you need any more please do not hesitate to ask, as with any other questions.
<U+2728> If you like what I'm selling don't forget to click ""Follow Seller"" next to my name! This will allow you to see all of my current and upcoming listings in a new personalized feed under the ""My Grails"" tab for a more curated Grailed browsing experience. <U+2728>"
"171","Reese Cooper","Mt. Wilson Capsule AW21 Launch T-Shirt","11","Condition New","Color White","Size Men's / US L / EU 52-54 / 3","$60",8,TRUE,"- brand new, unworn
- size large
- screen printed graphics
- one time limited release
Special capsule collection to commemorate AW21 Runway show at Mt. Wilson observatory. All proceeds went to the National Forest Foundation and Mt. Wilson Observatory.
Built in the early 1900s led by George Ellery Hale, the Observatory is home to the 100-inch Hooker telescope where Edwin Hubble made the groundbreaking discovery confirming that the Andromeda Galaxy was indeed its own galaxy. Visited by Einstein and other preeminent scholars, Mt. Wilson has been the cornerstone of advanced astronomy.
Will trade for NBA TopShot"
