"","brand_name","item_name","number_likes","condition","color","size","price","img_length","measurements","description"
"77","Grail × Reese Cooper × Streetwear","<U+0001F6A8>FINAL PRICE!!<U+0001F6A8>Cotton Herringbone Stamp Print Cargo Pant","42","Condition Gently Used","Color Khaki","Size Men's / US 32 / EU 48","$129",10,TRUE,"<U+0001F6A8>FINAL PRICE!!<U+0001F6A8>
**READ THIS FIRST**
• If you're just here to be a dick, keep it moving and take that shit elsewhere <U+0001F60A>
• No returns. If you have a question or need more pics please ask.
• No refunds. If you have a question or need more pics please ask.
• Ships anywhere within the USA usually 2-day priority.
• Overseas shipping is available <U+0001F6A8>BUT YOU MUST PAY SHIPPING AND IT'S NOT CHEAP<U+0001F6A8> I don't set the prices, that's just the reality of international shipping, PLEASE DO NOT COMPLAIN ABOUT SHIPPING PRICES!
• Please ask all questions before making offers. Offers are BINDING so once I accept the payment goes through.
• Serious inquiries only please.
• If you lowball please stop using Grailed. You will be ignored and blocked.
• Shipping times may take up to 7 days depending on location.
• Bundle discount on two or more items purchased, check out my other stuff for sale! <U+270C><U+FE0F><U+0001F918><U+0001F91D>
<U+0001F6A8>FINAL PRICE!!<U+0001F6A8>
Reese Cooper PYROPHYTE COLLECTION STAMP PRINT CARGO PANT
Gently used, worn maybe 3 times, no major flaws.
Fit pic for reference in the green color way.
Retails for $628
From Reese:
An RCI staple, the Cotton Herringbone Cargo Pant, returns this season featuring an updated print. Drawing inspiration from the etching of a tree, our custom Etching Camo is seen in both sage and khaki. Per usual, the cargo pants feature cargo pockets throughout and the RCI signature hook detail is finished at the waistband.
Zipper fly
Raccagni zipper
Button closure
Welt hand pockets on front
Welt pockets with flap on back
Cargo pockets with flap and snap closure throughout
Panelling in knee
Adjustable velcro strap on ankle
RCI signature hook detail on waistband
Made in Los Angeles, CA
<U+0001F6A8>FINAL PRICE!!<U+0001F6A8>"
"78","Reese Cooper","Reese Cooper Denim Cargo Pants","1","Condition New","Color Denim","Size Men's / US 34 / EU 50","$224",2,TRUE,"Brand New w/ Tags
Retail- $500+
Size 34x32
Ships Next Day
Send Offers"
"79","Reese Cooper","Final drop, repost in 72hrs COORDINATE JEANS","27","Condition Gently Used","Color Blue","Size Men's / US 34 / EU 50","$120",5,TRUE,"Worn a few times but have zero flaws
Can fit a 36 imo
Grab a sweet pair of denim from an early Reese Cooper collection!
Open to offers but plz don’t lowball"
"80","Levi's × Reese Cooper","Reese Cooper Levi’s Straight Fit Denim Jean","21","Condition New","Color Blue","Size Men's / US 32 / EU 48","$170",5,TRUE,"Size 32x34
Custom RCI x Levis hardware and back tab
RCI embroidery above right knee blowout
Signature RCI hook on belt loop
Ships with original tags and packaging"
"81","Reese Cooper","Reese Cooper Pintuck Trousers","1","Condition New","Color Beige","Size Men's / US 34 / EU 50","$152",19,TRUE,"Size:34x34
Retail: $400
Condition: New with tags
100% authentic
Fast shipper
Dm with any questions"
"82","Reese Cooper","Reese Cooper AW21 Forest Pants","13","Condition Gently Used","Color Green","Size Men's / US 34 / EU 50","$180",5,FALSE,"Released from the A/W 2021 “Pyrophyte”collection
Size L fits baggy
Probably the highest quality/heaviest pants I’ve owned
Slight distressing due to the “worn” Reese Cooper look"
"83","Reese Cooper","Reese Cooper RIVER RUNS THROUGH Cargo Short","12","Condition Used","Color Black","Size Men's / US 28 / EU 44","$105",5,FALSE,"Beautifully constructed shorts from Reese Cooper. Used, but sturdy and no damage is present. Size 28, I normally wear a size 30 and they fit perfectly."
"84","Reese Cooper","reese cooper cargo pants","46","Condition Used","Color Black","Size Men's / US 32 / EU 48","$130",11,FALSE,"reese cooper hitchhiking cargo pant
size 32
i did some tailoring to these pants just to make them a little more skinny, but they still fit exactly like a 32.
if you need measurements i will provide.
i added some fit pictures
amazing quality on these pants. retail was $400
located in nyc
thanks, all sales final"
"85","Reese Cooper","River Runs Through SS21 Cargo Pants Cotton","39","Condition New","Color White","Size Men's / US 36 / EU 52","$194",6,TRUE,"Brand new with tag. Retails $360+ Perfect for spring."
"86","Reese Cooper","Reese Cooper Special Projects Cargo Pants","12","Condition New","Color Blue","Size Men's / US 32 / EU 48","$142",6,TRUE,"Rare waxed cotton Reese Cooper Cargo pants
Retail: $448
Brand new
Size 30, but fits like a 32"
"87","Levi's × Reese Cooper","Levi's X REESE COOPER Denim Jeans","12","Condition Gently Used","Color Denim","Size Men's / US 36 / EU 52","$377",10,TRUE,"This limited collaboration denim collection between Levi's and REESE COOPER has it's unqiue wash and treatment to the denim. Looks even better in person!
Waist: 36 Length: 34"
"88","Reese Cooper","Reese Cooper pleated wool cargos","7","Condition Gently Used","Color Plaid","Size Men's / US 28 / EU 44","$80",6,TRUE,"Size 28
Great piece for fall
Tons of details and a great pattern
Only shipping to US/Canada"
"89","Reese Cooper","Reese Cooper Organic Dye Cargo Pants","6","Condition Gently Used","Color Black","Size Men's / US 30 / EU 46","$173",16,TRUE,"Reese Cooper Organic Dye Cargo Pants
Black Size 30
Inseam has been shortened
refer to measurements
7/10 condition. Used a bit. some fading and a couple spots, see photos
only notable thing is I did cut off the signature reese cooper keychain <U+0001F972>sorryyyy
only shipping within the US or CA"
"90","Reese Cooper","Reese Cooper Cargo Shorts S/S 22' Trail Map Camo","2","Condition New","Color Gray","Size Men's / US 32 / EU 48","$80",5,TRUE,"Reese Cooper Ripstop Cargo Short Grey Trail Map Camo Large
Spring Summer 2022
New With Tags
Never worn
Retail $298"
"91","Reese Cooper × Streetwear","Reese cooper cargo pants size 34","9","Condition New","Color Orange","Size Men's / US 34 / EU 50","$150",5,TRUE,"Brand new with tags size 34 x34"
"92","Reese Cooper","$348 Reese Cooper RCI Embroidered Sweatpants Black - Size S","49","Condition Used","Color Black","Size Men's / US 30 / EU 46","$120",7,FALSE,"100% Authentic
Condition: Used
Size: Small
Item Description: Made from a heavyweight french terry and constructed with front panelling. Finished with the RCI hook on the waistband, elongated drawstrings, and a subtle cargo pocket on the right leg, these trousers are perfect for everyday wear.
Wore these a good bit but no major signs of wear. Please judge condition from photos above all else.
Shipping: No returns. All sales final.
Let me know if you have any questions and have a great day!"
"93","Reese Cooper","RCI Forest Sweatpants (size L)","34","Condition New","Color Forest green","Size Men's / US 30 / EU 46","$108",6,FALSE,"Retail: $368"
"94","Levi's × Reese Cooper","Canvas Straight Fit Jeans","1","Condition New","Color Natural","Size Men's / US 30 / EU 46","$220",4,TRUE,"Reese Cooper x Levi’s
Organic cotton canvas straight fit
30x34
Brand new"
"95","Reese Cooper","Oat Grass Embroidered Pleated pants, size 32","35","Condition New","Color Beige","Size Men's / US 32 / EU 48","$165",10,TRUE,"Brand new with tags. Retail price $488
Reese Cooper pleated pants with beautifully embroidered oat grass design on bottom of pants. Size 32. Made in USA.
10/10 condition. Pants have never been washed. No holes, smells, rips, tears, stains, or issues with pants. Have pants in hand, will ship same day payment is received"
"96","Reese Cooper","Reese Cooper Brushed Cotton Canvas Cargo Pants","1","Condition Gently Used","Color Black","Size Men's / US 31","$140",5,TRUE,"NA shipping only, all sales final.
Gently used still in fantastic condition with original hang tag.
Very heavy and baggy cargo pants.
Open to offers."
"97","Reese Cooper","SS21 Reese Cooper RCI Denim Jeans","6","Condition New","Color Navy","Size Men's / US 30 / EU 46","$127",4,TRUE,"30x30
From the Spring/Summer 21 “River Run
Through” Collection
Minimal/Grail Wear
Like New Condition
Carabiner Clip Still attached including buttons
Offer"
"98","Levi's × Reese Cooper","Reese Cooper Levi's Straight Fit Duck Canvas Pants in Green","43","Condition New","Color Green","Size Men's / US 34 / EU 50","$170",6,TRUE,"Condition: Brand New
Size: 34x34
Shipping: Ships next day!
Feel free to ask any other questions!
No trades
ALL SALES FINAL
Reese Cooper x Levi's"
"99","Reese Cooper","Reese Cooper Cargo Work Pants","72","Condition New","Color Khaki","Size Men's / US 34 / EU 50","$260",6,FALSE,"New without tags. Size 34. Message me with any questions!"
"100","Reese Cooper","RCI sweatpants","15","Condition Used","Color Black","Size Men's / US 33","$126",4,TRUE,"Used like new size Large. Only selling bc they are too big."
"101","Reese Cooper","Outdoor Supply Waxed Cotton Pant in Green","26","Condition New","Color Green","Size Men's / US 32 / EU 48","$90",7,TRUE,"Really cool lightweight piece. I bought this from the official site. wish I could wear it but it’s too small for me. It says it’s size 34 but it fits like a 32 !"
"102","Reese Cooper","Reese cooper knee works pants in coffee","7","Condition New","Color Brown","Size Men's / US 32 / EU 48","$140",5,TRUE,"Never worn out"
"103","Reese Cooper","Against The Wind Fatigue pants","16","Condition Gently Used","Color Grey","Size Men's / US 32 / EU 48","$76",6,TRUE,"I’m good but used condition with some very minor stains on the right front pocket as pictured. Otherwise beautiful and very high quality garment. Selling for a good price!"
"104","Reese Cooper","Corduroy Adventure Cargo Pants","9","Condition Gently Used","Color Tan","Size Men's / US 30 / EU 46","$200",5,TRUE,"Amazing detailing. Straight leg fit. Paid $480 originally. Good condition. Fits 31-32 waist best."
"105","Levi's × Reese Cooper","Reese Cooper Levi’s Jeans Size 28x34","4","Condition Gently Used","Color Blue","Size Men's / US 28 / EU 44","$107",6,TRUE,"Ripped knee. Other that pants look new!
Any questions please dm us! Checkout our other listing! We ship within 24 hours!
Thank you<U+0001F91E><U+0001F3FD>"
"106","Reese Cooper","Reese Cooper Cargo","6","Condition Gently Used","Color Green","Size Men's / US 32 / EU 48","$100",8,TRUE,"Reese Cooper Organic Dye Cargo
AW 2021 “Pyrophyte”
Sized 32 fits 34
Condition - 8/10
Small Mark on rise, see picture
Cool pants, too big for me was never able to wear
Bought used off here, needs dryclean"
"107","Reese Cooper","Reese Cooper Waxed Cotton Pants","20","Condition New","Color Khaki","Size Men's / US 30 / EU 46","$100",5,TRUE,"Brand New
Size 32, but has a very slim waist. Fits more like a size 30.
Message me for any questions."
"108","Reese Cooper","Reese Cooper Nylon Panelled Sport Pant","46","Condition New","Color Green","Size Men's / US 30 / EU 46","$215",10,TRUE,"Reese Cooper Nylon Panelled Sport Pant Coloured Forest Green & Cream From FW 21. The Condition Is 10/10 As They Have Never Been Worn, As Unfortunately They Are Too Small For Me. Welcome To Offers, Contact Me For Further Information."
"109","Reese Cooper","Reese Cooper Organic Dye Cargo Pants","2","Condition Gently Used","Color Green","Size Men's / US 30 / EU 46","$228",10,TRUE,"Reese Cooper Organic Dye Cargo Pants
Green Size 30
7/10 Worn a bit, some slight fading
also i cut off the keychain piece
length has been hemmed as well
refer to measurements
only shipping within the US"
"110","Reese Cooper","Reese Cooper Organic Dye Cargos Brown","19","Condition Gently Used","Color Brown","Size Men's / US 30 / EU 46","$210",16,TRUE,"Reese Cooper Organic Dye Cargos
Brown Size 30
Used a bit, starting to fade
these have been hemmed
refer to measurements
i also cut off the signature rc keychain thing, sorry :(
other than that no major flaws
only shipping within the US"
"111","Reese Cooper","Reese Cooper Cargo Pants","0","Condition Gently Used","Color Black","Size Men's / US 34 / EU 50","$237",5,TRUE,"Amazing pants
So many pockets and Velcro straps on the ankle as well"
"112","Reese Cooper","How A Letter Travels - Linen Cargo Trouser (Watercolor Camo)","12","Condition Gently Used","Color Water colour camo","Size Men's / US 34 / EU 50","$100",6,TRUE,"Condition: 9/10
Size: 34
Excellent condition, worn few times. No blemishes, marks, stains, rips, holes, etc.
Reese Cooper SS20 “How A Letter Travels” Collection. Features a key hook on the waistline and cargo flap pocket on the thigh. True to size."
"113","Reese Cooper","Reese Cooper Pants Against The Wind Collection","29","Condition Gently Used","Color Blue","Size Men's / US 30 / EU 46","$100",5,TRUE,"Work only a handful of times, great condition.
The lighting in my room makes them look darker than they are, but the editorial photo is exactly what they look like, in terms of color and fit"
"114","Reese Cooper","Reese Cooper Patchwork Jeans","17","Condition Gently Used","Color Denim","Size Men's / US 28 / EU 44","$120",9,TRUE,"I can count on my fingers how many times I've worn this. I want to say around 8 times lightly total.
From Spring Summer 2021, ""River Runs Through.""
Very nicely washed, cool pair of quality, slim straight jeans- details are crazy on these.
Fits kinda like a pair of Levi's 501. Inseam is on the longer side, roughly 32. Rise is standard.
Offer up!"
"115","Reese Cooper","Reese Cooper Herringbone Cotton Cargo Sage Brand New Sz 36","0","Condition New","Color Sage","Size Men's / US 36 / EU 52","$215",11,TRUE,"•Brand New With Tags
•Size 36, spacious fit. Please refer to size chart for measurements.
•Color: Sage
•Feel free to contact me with any questions, or need any other photos
•US Shipping Only
--------
Please ask all your questions before sending offers.
No returns, exchanges, or refunds. Please make sure to throughly look at images and contact me for more information before making a purchase."
"116","Levi's × Reese Cooper","*LAST DROP* Reese Cooper Levi Embroidered Jeans Sold Out","41","Condition Gently Used","Color Green","Size Men's / US 32 / EU 48","$135",8,FALSE,"100% Authentic
Size 32x34
Worn once
Sold out
Rare
Ready to ship"
"117","Levi's × Reese Cooper","Reese Cooper X Levi’s Denim","31","Condition Gently Used","Color Blue","Size Men's / US 36 / EU 52","$185",5,FALSE,"Reese Cooper X Levi’s Denim
Size: 36
Condition: Gently Used
** MEMBER SINCE 2015
*** GRAILED TRUSTED SELLER
**** OVER 180 FIVE <U+2B50><U+FE0F> REVIEWS
***** 260+ POSITIVE TRANSACTIONS
****** NO RETURNS / NO EXCEPTIONS"
"118","Reese Cooper","Reese Cooper Organic Dye Cargo Pants Trousers Green Olive 30","73","Condition New","Color Green","Size Men's / US 30 / EU 46","$285",7,TRUE,"Brand new with tags attached. Insane quality and details. Dry clean only.
Model wears size 30
Model measures: Height 183cm, Chest 36”/91cm, Waist 28”/70cm, Hip 36”/91cm"
"119","Reese Cooper","Reese Cooper Waxed Cotton Pants","7","Condition New","Color Khaki","Size Men's / US 30 / EU 46","$127",5,TRUE,"Brand New
Size 32, but has a very slim waist. Fits more like a size 30.
Message me for any questions."
"120","Reese Cooper","Fever Dream Black Paint Splatter Jeans $398 Retail","3","Condition Gently Used","Color Black","Size Men's / US 30 / EU 46","$170",7,FALSE,"Worn 2X
2 Day Priority Shipping"
"121","Reese Cooper","Reese Cooper Pants","7","Condition Gently Used","Color Gray/olive","Size Men's / US 30 / EU 46","$127",4,FALSE,"- perfect stacking
- comes with attachment ( adds for great silhouette
- fits amazing wit most shoes
- color is shown in 3rd pic"
"122","Reese Cooper","Reese Cooper Organic Dye Cargo Trouser","41","Condition New","Color Green","Size Men's / US 32 / EU 48","$265",3,TRUE,"BNWT
Retail $398
CONUS shipping only
No refunds or returns"
"123","Levi's × Reese Cooper","Reese Cooper x Levi’s Canvas Straight Fit Jeans","2","Condition New","Color Cream","Size Men's / US 32 / EU 48","$115",7,TRUE,"Worn only once, basically brand new
32x34"
"124","Reese Cooper","Hitchhiker Denim","3","Condition Gently Used","Color Blue","Size Men's / US 32 / EU 48","$212",4,TRUE,"Item: Reece Cooper Hitchhiker denim
Condition: Good used condition - see photos.
Sizing: Measurement 32 (not tagged)
—-
All sales are final, not exchanges or refunds
No flakes/time wasting - If you offer, be PayPal ready
or get blocked."
"125","Reese Cooper","Reese Cooper Corduroy Cargo Trouser Baby Blue PF20","9","Condition Gently Used","Color Blue","Size Men's / US 32 / EU 48","$150",2,TRUE,"In amazing condition, no major flaws
Message me if you have questions"
"126","Reese Cooper","Reese Cooper Denim","34","Condition Gently Used","Color Denim","Size Men's / US 30 / EU 46","$77",3,TRUE,"size 30
worn handful of times
no flaws
Hence using original hem"
"127","Reese Cooper","Stamp Print Cotton Canvas Cargo Pants 34","10","Condition New","Color Forest green","Size Men's / US 34 / EU 50","$110",3,FALSE,"Stamp Print Cotton Canvas Cargo Pants
Forest Green
Size 34
Never Worn"
"128","Reese Cooper","Reese Cooper Lightweight Cotton Cargo Pants","5","Condition Gently Used","Color Brown","Size Men's / US 36 / EU 52","$105",7,TRUE,"Worn twice, and wash delicately twice, these pants are still in great condition. No tears, rips, damage, stains or smells.
The Reese Cooper Lightweight Cotton Cargo Pants are a size 36 in Men's and the color is brown.
The material is cotton but feels a bit more like linen which is why it seems a bit wrinkly.
No Refunds Please Be Careful & Look Through All Photos Along With The Description When Purchasing.
Will Ship Through UPS For A Fast & Timely Manner
No International"
"129","Reese Cooper","Snap Leg Cargo Quilted Cargo","84","Condition New","Color Black","Size Men's / US 32 / EU 48","$184",5,FALSE,"insulated cargo trouser filled primaloft
snap and zipper opening.
cargo pocket.
retail: $576"
"130","Reese Cooper","Reese Cooper Work Pants Wide Leg","78","Condition Gently Used","Color Tan","Size Men's / US 32 / EU 48","$70",4,TRUE,"Reese Cooper pants that are similar to the OG 107 cut.
Nice details and quality made.
Only use 3 times. Not really my style."
"131","Designer × Reese Cooper × Streetwear","REESE COOPER PYROPHYTE COLLECTION KHAKI CARGO PANTS!","14","Condition Gently Used","Color Khaki","Size Men's / US 32 / EU 48","$120",9,TRUE,"AMAZING RARE STREETWEAR DESIGNER REESE COOPER 2021 PYROPHITE COLLECTION ALL OVER PRINT KHAKI CARGO PANTS SIZE 32”x 30”. So much nice detail like the Velcro down at the ankle hems and all over print paint patches. Great quality zero flaws. Looks like these were retailing for $400+.
#reesecooper #designer #cargo #streetwear #alloverprint
<U+0001FAC0><U+0001FAC0><U+0001FAC0>free shipping with bundles
<U+2728><U+2728><U+2728>message me on ig @buttons_vintage for questions and additional pics
<U+0001F31E><U+0001F31E><U+0001F31E>always open to offers and almost always will work with you on deals
<U+0001F308><U+0001F308><U+0001F308>Message for additional measurements
<U+0001F48A><U+0001F48A><U+0001F48A>Will accept returns within reason
<U+0001F940><U+0001F940><U+0001F940>What I lack in presentation in terms of packaging itself I try to make up for with fast shipping and good prices
<U+0001F441><U+0001F441><U+0001F441>Please follow, new product almost every day
<U+0001F30E><U+0001F30E><U+0001F30E>International shipping starts at $15 for Canada and $25 for everywhere else, price goes up with weight
<U+0001F9A0><U+0001F9A0><U+0001F9A0>No Trades Plz"
"132","Reese Cooper","Reese Cooper Patched Nylon Cargo","19","Condition Gently Used","Color Black","Size Men's / US 32 / EU 48","$200",5,TRUE,"Tagged 32 and fit tts
Refer to measurements
Message me if you have any questions"
"133","Reese Cooper","Reese Cooper SS21 Organic Dye Cargo Pants","51","Condition Gently Used","Color Olive","Size Men's / US 33","$140",7,TRUE,"Tagged 32 but fits more like 33.
Hemmed to 27in inseam.
Dry cleaned after taking photos"
"134","Reese Cooper","Reese Cooper Lightweight Cotton Cargo Pants","2","Condition Gently Used","Color Green","Size Men's / US 36 / EU 52","$80",11,TRUE,"Worn twice, and wash delicately twice, these pants are still in great condition. No tears, rips, damage, stains or smells.
The Reese Cooper Lightweight Cotton Cargo Pants are a size 36 in Men's and the color is a cargo/Forrest green.
Pants are all cotton but feel a bit like linen which why it seems wrinkly
No Refunds Please Be Careful & Look Through All Photos Along With The Description When Purchasing.
Will Ship Through UPS For A Fast & Timely Manner
No International Shipping, US Only"
"135","Reese Cooper","Reese Cooper Ripstop Cargo Shorts River Rock Camo","1","Condition Gently Used","Color Blue","Size Men's / US 36 / EU 52","$60",5,TRUE,"Reese Cooper Ripstop Cargo Shorts, the color would be the river rock Camo
Size is a XXL which would be about a 36.
Worn only a handful of times close to about 3-4 times, and cleaned/washed about the same time, still in excellent condition.
No tears, rips, damages.
Will Ship Through UPS For A Fast & Timely Manner.
No Refunds, Please Be Careful & Look Through All Photos, Along With The Description When Purchasing.
No International Shipping, US Only."
"136","Reese Cooper","REESE COOPER KHAKI WORK CARGO PANTS","6","Condition Gently Used","Color Tan","Size Men's / US 32 / EU 48","$150",15,TRUE,"AW18 REESE COOPER KHAKI WORK CARGO PANTS
Worn maybe 2/3 times, not my size.
Few very small white paint splatters pointed out in pictures!
Since buying from another buying a small tear on the right leg and back pocket button bas fallen off, compare all photos please
The quality on these are INSANE!
So many fine details!
Please feel free to reach out with any questions!"
"137","Reese Cooper","Reese Cooper Lightweight Cotton Cargo Pants in Brown.","19","Condition Gently Used","Color Brown","Size Men's / US 32 / EU 48","$180",11,TRUE,"Reese Cooper Lightweight Cotton Cargo Pants in Brown.
Size 32 fits M/L eazy for me too big, wear 30-31 denim size
Worn 4 times like new!"
"138","Reese Cooper","cotton cargo shorts","18","Condition New","Color Brown","Size Men's / US 30 / EU 46","$100",4,TRUE,"new"
"139","Reese Cooper","SS21 Brush Camo River Run short","14","Condition New","Color Green","Size Men's / US 34 / EU 50","$181",8,TRUE,"REECE COOPER
SS21 “River Runs Through” short
Brush Camo NWT
Two side pockets
Two front cargo pockets
Two back cargo pockets
Elastic drawstring waist band
Made in USA
Size XL"
"140","Reese Cooper","$348 Reese Cooper RCI Embroidered Sweatpants Slate - Size S","5","Condition Used","Color Blue slate","Size Men's / US 29","$160",11,FALSE,"100% Authentic
Condition: Used
Size: Small
Item Description: Made from a heavyweight french terry and constructed with front panelling. Finished with the RCI hook on the waistband, elongated drawstrings, and a subtle cargo pocket on the right leg, these trousers are perfect for everyday wear.
The color on these is amazing. Wore them a lot but no major signs of wear. Please judge condition from photos above all else.
Shipping: No returns. All sales final. Located in Philadelphia.
Let me know if you have any questions and have a great day!"
"141","Levi's × Reese Cooper","Reese Cooper Levi Straight Fit Denim Blue Pants Sold Out","37","Condition Gently Used","Color Blue","Size Men's / US 32 / EU 48","$165",7,FALSE,"100% Authentic
Size 32x34
Worn once
Sold out
Rare
Ready to ship"
"142","Reese Cooper","Reese Cooper Pintuck Trousers Size 34","9","Condition Gently Used","Color Black","Size Men's / US 34 / EU 50","$130",12,TRUE,"Size:34x34
Retail: $400
Condition: Worn once for an hour. Reese cooper tags still attached
100% authentic
Fast shipper
Dm with any questions"
"143","Reese Cooper","Reese Cooper Green Cargo Pants","16","Condition Gently Used","Color Green","Size Men's / US 32 / EU 48","$140",4,TRUE,"Reese Cooper Green Cargo Pants
Size 32
Great Condition"
"144","Reese Cooper","Reese Cooper Sage Patch Pocket Sweatpants","31","Condition New","Color Sage","Size Men's / US 34 / EU 50","$165",6,FALSE,"Brand new
Size tagged XL
Fits 33-35
Inseam around 33
Only BINDING offers will be replied
Ship within two business days after payment received"
"145","Reese Cooper","Reese Cooper Ripstop Cargo Short Grey Trail Map Camo Medium","2","Condition New","Color Grey","Size Men's / US 30 / EU 46","$155",7,FALSE,"Reese Cooper Ripstop Cargo Short Grey Trail Map Camo
Size Medium
Brand New"
"146","Reese Cooper","AW20 If a Tree Falls Washed Denim Jeans (Straight Leg)","23","Condition New","Color Blue","Size Men's / US 32 / EU 48","$150",3,FALSE,"Brand New with Tags
Hook Detail
Looser Fit in Waist and Legs
Wiser Wash Process"
"147","Reese Cooper","AW21 Pyrophyte Washed Denim Jeans (Straight Leg)","34","Condition New","Color Blue","Size Men's / US 32 / EU 48","$150",7,FALSE,"Retail: $450
Fits slightly loose
Wiser Wash Process"
"148","Reese Cooper","Reese Cooper Organic Dye Cargo Pants Olive","112","Condition New","Color Olive","Size Men's / US 32 / EU 48","$150",8,TRUE,"* Condition: Brand New
* Size: 32

* Retail is $400
* Shipping: Monday & Thursday Every Week
* Ask Me Any Questions!
* No Trades
* PLEASE NOTE I MEASURE ALL MY PRODUCT UNLESS THE MANUFACTURER OR STORE PROVIDES THE MEASUREMENTS. I ALSO TRY MY BEST TO DO MY RESEARCH ON HOW A PRODUCT FITS. PLEASE DO YOUR RESEARCH AS WELL TO GUARANTEE THE BEST THE FIT POSSIBLE.
* ALL SALES FINAL"
"149","Reese Cooper","Reese Cooper RCI Embroidered Sweatpants Lavender","36","Condition New","Color Purple","Size Men's / US 30 / EU 46","$150",9,TRUE,"Condition: Brand New
Size: Small
Shipping: Ships within 2 business days
Feel free to ask any other questions!
No trades
ALL SALES FINAL
Reese Cooper"
"150","Reese Cooper","Reese Cooper Black Cargo Pants","11","Condition Gently Used","Color Black","Size Men's / US 32 / EU 48","$167",4,TRUE,"Reese Cooper Black Cargo Pants
Size 32
Great Condition"
"151","Reese Cooper","Reese cooper organic dye cargo pant in grey","38","Condition New","Color Grey","Size Men's / US 34 / EU 50","$150",4,TRUE,"Brand new with tags
Size 34
No refunds"
"152","Reese Cooper","Reese Cooper - Cargo Pants - SS21 - “River Runs Through”","16","Condition Gently Used","Color Green","Size Men's / US 32 / EU 48","$147",9,TRUE,"Reese Cooper - Cargo Pants - SS21 - “River Runs Through”
Size 32"
"153","Billy LA × John Elliott × Reese Cooper","NWT $295 - Distressed Cotton-Canvas Cargo Shorts - Camel","0","Condition New","Color Camel","Size Men's / US 30 / EU 46","$100",17,TRUE,"New with tags from BILLY's SS19 collection. Made in Los Angeles, USA.
Retail: $295
https://clothbase.com/items/732cac94_billy-distressed-cotton-canvas-cargo-shorts-camel_billy
""Influenced by traditional workwear. Reinforced for durability, these cargo shorts are made from hard-wearing cotton-canvas and left with raw edges for a distressed look""
Very high quality shorts with raw hem, reinforced several places with triple stitching. Very nice and soft pocket lining. Sturdy BILLY branded hardware.
BILLY LA was super popular during 2018-2020, seen on Wiz Khalifa, Post Malone and more. Very high quality products, focused on American workwear aesthetic, all produced in Los Angeles, USA The brand have unfortunately since then closed its doors. So here is your chance to get a rare pair new with tags!"
"154","Reese Cooper × Streetwear","Paneled Nylon Sport Trousers","34","Condition New","Color Khaki","Size Men's / US 30 / EU 46","$100",8,TRUE,"Brand new. Retailed for $578
Nylon sport trouser is lightweight and comfortable with an adjustable webbing belt on the waist.
Nice details such as the RCI embroidery and multiple pockets and tactical hook on waist."
"155","Reese Cooper","Reese Cooper - Light Grey/Green Cargo Pant sz 36","1","Condition Used","Color Gray/green","Size Men's / US 36 / EU 52","$40",8,FALSE,"Reese Cooper - Light Green Cargo Pant sz 36
Good used condition"
"156","Reese Cooper","Reese Cooper Green Cotton Cargo Pants","2","Condition Gently Used","Color Green","Size Men's / US 30 / EU 46","$210",15,TRUE,"Reese Cooper Fall/Winter 2021 Collection Green Herringbone Cotton Cargo Pants
Condition: Almost brand new, slight imperfections only noticeable when close up
Retail originally $550 USD
Worn ~4-5 times total
Accepting Offers
Internal tag measurement says 30in but inseams measures as 32in
No Returns"
"157","Reese Cooper","Corduroy Cargo Trouser Baby Blue PF20 <U+0001F352><U+0001F33B>","192","Condition New","Color Baby blue","Size Men's / US 30 / EU 46","$250",25,TRUE,"GREYHOUND Collection PF20, Extremely rare. Reese Cooper® Corduroy Cargo Trouser Baby Blue PF20
CONDITION: 10/10
Brand New, pet & smoke free storage, 100% rating since original tags, 1st Owner.
Retail $707.36 + $30 (shipping) = $737.36
Front-piping detail with pockets section extending into the belt loops.
TEXT on REESE COOPER SLEEVE LABEL
""HOOKED ON THE HIGHWAY. DREAMING OF
A PLACE WITHOUT KNOWING ITS NAME.
BATHED IN SUNLIGHT, DECORATED WITH
LONESOME GAS STATIONS - STEAMING
ROADS THAT CUT THROUGH THE WINDING
PEAKS AND THICK FORESTS - SLICING
THROUGH THE BROWN, DUSTY CARPET
THAT STRETCHES OUT TOWARDS THE
OCEAN.
MOUNTAINS CASTING SHADOWS ACROSS
LAKES, MOONLIGHT ILLUMINATING THE
DESERT - LOST PEOPLE SEARCHING FOR
THEIR PLACE UNDER A FAMILIAR SKY.
THIS IS A STORY FUELED BY ESCAPISM
AND EXPLORATION. CLOTHING, OBJECTS
AND VISUALS INSPIRED BY WHAT YOU
NEED, WHAT YOU CHERISH AND WHAT YOU
ACQUIRE ON THE JOURNEY""
Reese Cooper Release Listing
reese-cooper.com/blogs/lookbook/greyhound-capsule-collection-for-harrods
+ Released November 31, 2020 (PF20)
+ Baby Blue (color)
+ Reese Cooper® Signature Utility Ring
+ Reese Cooper® embossed buttons
+ 2 Front cargo button pockets
+ 2 Front side entry
+ 2 Back button pockets
+ Front belt loop detail
+ Stitched Front Piping
+ Soft brushed Corduroy
+ Belt loops
+ 100% Cotton (Self)
+ 97% Cotton (Lining)
+ 3% Polyester (Lining)
+ Raccagni Zipper (Made in Italy)
+ Made in USA
Sizing Info
30 (waist fits TTS, length is long/relaxed)
<U+2730> Bundle Deals (2+ pieces), Offers, & Questions Welcome! <U+2730>"
